"Database","Source","Site_name","Site","Plot","Habitat_type","Habitat","Year_collected","Latitude","Longitude","U_depth_m","L_depth_m","OC_perc","N_perc","BD_reported_g_cm3","DOI"
"Maxwell","Miller et al 2022","LCM Fleet P59","Cambusmore Lodge (Loch Fleet)",NA,"Salt marsh",NA,2020,57.94673653,-4.08130251,NA,NA,0.47,NA,0.54,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Fleet P59","Cambusmore Lodge (Loch Fleet)",NA,"Salt marsh",NA,2020,57.94673653,-4.08130251,0.36,0.37,0.552,NA,0.38,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C1","Dornoch Point",NA,"Salt marsh",NA,2020,57.8637955,-4.02362554,0,0.05,1.658,0.141,1.646,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C1","Dornoch Point",NA,"Salt marsh",NA,2020,57.8637955,-4.02362554,0.3,0.35,0.618,NA,2.55,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C1","Dornoch Point",NA,"Salt marsh",NA,2020,57.8637955,-4.02362554,0.1,0.15,0.707,NA,2.588,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C1","Dornoch Point",NA,"Salt marsh",NA,2020,57.8637955,-4.02362554,0.2,0.25,0.455,NA,2.689,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C10","Dornoch Point",NA,"Salt marsh",NA,2020,57.86614999,-4.02117366,0,0.05,1.799,0.183,1.505,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C10","Dornoch Point",NA,"Salt marsh",NA,2020,57.86614999,-4.02117366,0.1,0.15,0.392,NA,2.332,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C11","Dornoch Point",NA,"Salt marsh",NA,2020,57.8663928,-4.0209234,0,0.05,1.912,0.097,1.261,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C11","Dornoch Point",NA,"Salt marsh",NA,2020,57.8663928,-4.0209234,0.1,0.15,0.527,NA,2.365,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C12","Dornoch Point",NA,"Salt marsh",NA,2020,57.86664324,-4.02066352,0,0.05,28.741,1.973,0.252,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C12","Dornoch Point",NA,"Salt marsh",NA,2020,57.86664324,-4.02066352,0.1,0.15,0.48,NA,1.9,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C13","Dornoch Point",NA,"Salt marsh",NA,2020,57.86689569,-4.02040517,0,0.05,25.835,1.533,0.347,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C13","Dornoch Point",NA,"Salt marsh",NA,2020,57.86689569,-4.02040517,0.1,0.15,0.329,NA,2.615,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C14","Dornoch Point",NA,"Salt marsh",NA,2020,57.86714063,-4.02013402,0,0.05,11.149,0.531,0.638,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C14","Dornoch Point",NA,"Salt marsh",NA,2020,57.86714063,-4.02013402,0.1,0.15,0.63,NA,1.385,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C15","Dornoch Point",NA,"Salt marsh",NA,2020,57.86739087,-4.01986235,0,0.05,15.324,1.415,0.36,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C15","Dornoch Point",NA,"Salt marsh",NA,2020,57.86739087,-4.01986235,0.1,0.15,0.829,NA,2.547,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C16","Dornoch Point",NA,"Salt marsh",NA,2020,57.86763293,-4.01961255,0,0.05,0.499,0.33,0.638,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C16","Dornoch Point",NA,"Salt marsh",NA,2020,57.86763293,-4.01961255,0.1,0.15,0.507,NA,2.386,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C17","Dornoch Point",NA,"Salt marsh",NA,2020,57.86787333,-4.01935207,0,0.05,2.823,0.186,0.988,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C17","Dornoch Point",NA,"Salt marsh",NA,2020,57.86787333,-4.01935207,0.1,0.15,0.565,NA,1.933,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C18","Dornoch Point",NA,"Salt marsh",NA,2020,57.86812337,-4.01908186,0,0.05,17.866,1.644,0.321,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C18","Dornoch Point",NA,"Salt marsh",NA,2020,57.86812337,-4.01908186,0.1,0.15,0.46,NA,1.866,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C19","Dornoch Point",NA,"Salt marsh",NA,2020,57.86837496,-4.01880889,0,0.05,33.771,2.422,0.267,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C19","Dornoch Point",NA,"Salt marsh",NA,2020,57.86837496,-4.01880889,0.1,0.15,1.325,NA,2.361,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C2","Dornoch Point",NA,"Salt marsh",NA,2020,57.86403331,-4.02337563,0,0.05,20.317,1.442,0.62,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C2","Dornoch Point",NA,"Salt marsh",NA,2020,57.86403331,-4.02337563,0.2,0.25,4.063,NA,0.999,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C2","Dornoch Point",NA,"Salt marsh",NA,2020,57.86403331,-4.02337563,0.1,0.15,4.001,NA,1.398,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C2","Dornoch Point",NA,"Salt marsh",NA,2020,57.86403331,-4.02337563,0.3,0.35,0.553,NA,2.063,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C20","Dornoch Point",NA,"Salt marsh",NA,2020,57.86588398,-4.02327288,0,0.05,31.866,1.807,0.262,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C20","Dornoch Point",NA,"Salt marsh",NA,2020,57.86588398,-4.02327288,0.1,0.15,0.486,NA,2.121,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C21","Dornoch Point",NA,"Salt marsh",NA,2020,57.86576335,-4.02251806,0,0.05,24.491,1.203,0.29,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C21","Dornoch Point",NA,"Salt marsh",NA,2020,57.86576335,-4.02251806,0.1,0.15,0.912,NA,2.211,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C21","Dornoch Point",NA,"Salt marsh",NA,2020,57.86576335,-4.02251806,0.2,0.25,0.454,NA,2.301,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C22","Dornoch Point",NA,"Salt marsh",NA,2020,57.86563067,-4.0217148,0,0.05,19.916,1.234,0.286,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C22","Dornoch Point",NA,"Salt marsh",NA,2020,57.86563067,-4.0217148,0.1,0.15,0.368,NA,2.327,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C23","Dornoch Point",NA,"Salt marsh",NA,2020,57.86549323,-4.0208599,0,0.05,24.404,1.906,0.218,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C23","Dornoch Point",NA,"Salt marsh",NA,2020,57.86549323,-4.0208599,0.1,0.15,0.503,NA,2.091,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C23","Dornoch Point",NA,"Salt marsh",NA,2020,57.86549323,-4.0208599,0.2,0.25,0.423,NA,2.202,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0,0.05,19.711,0.97,0.634,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0.1,0.15,1.029,NA,1.763,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0.2,0.25,0.35,NA,2.162,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C25","Dornoch Point",NA,"Salt marsh",NA,2020,57.86507056,-4.01875451,0,0.05,21.979,1.496,0.303,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C25","Dornoch Point",NA,"Salt marsh",NA,2020,57.86507056,-4.01875451,0.2,0.25,0.245,NA,1.649,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C25","Dornoch Point",NA,"Salt marsh",NA,2020,57.86507056,-4.01875451,0.1,0.15,0.68,NA,1.995,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C26","Dornoch Point",NA,"Salt marsh",NA,2020,57.86484937,-4.01780318,0,0.05,0.494,1.947,0.446,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C26","Dornoch Point",NA,"Salt marsh",NA,2020,57.86484937,-4.01780318,0.1,0.15,0.572,NA,1.954,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C26","Dornoch Point",NA,"Salt marsh",NA,2020,57.86484937,-4.01780318,0.2,0.25,0.572,NA,2.12,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C27","Dornoch Point",NA,"Salt marsh",NA,2020,57.86464014,-4.01690429,0,0.05,30.554,2.066,0.259,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C27","Dornoch Point",NA,"Salt marsh",NA,2020,57.86464014,-4.01690429,0.2,0.25,0.356,NA,2.011,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C27","Dornoch Point",NA,"Salt marsh",NA,2020,57.86464014,-4.01690429,0.1,0.15,0.51,NA,2.422,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C28","Dornoch Point",NA,"Salt marsh",NA,2020,57.86500472,-4.0163436,0,0.05,15.613,1.184,0.56,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C28","Dornoch Point",NA,"Salt marsh",NA,2020,57.86500472,-4.0163436,0.2,0.25,0.422,NA,2.113,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C28","Dornoch Point",NA,"Salt marsh",NA,2020,57.86500472,-4.0163436,0.1,0.15,0.495,NA,2.35,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C29","Dornoch Point",NA,"Salt marsh",NA,2020,57.86427585,-4.01744136,0,0.05,28.287,1.953,0.405,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C29","Dornoch Point",NA,"Salt marsh",NA,2020,57.86427585,-4.01744136,0.2,0.25,0.336,NA,2.183,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C29","Dornoch Point",NA,"Salt marsh",NA,2020,57.86427585,-4.01744136,0.1,0.15,0.309,NA,2.236,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C3","Dornoch Point",NA,"Salt marsh",NA,2020,57.86429121,-4.02309484,0,0.05,14.863,1.407,0.455,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C3","Dornoch Point",NA,"Salt marsh",NA,2020,57.86429121,-4.02309484,0.1,0.15,8.702,NA,0.919,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C3","Dornoch Point",NA,"Salt marsh",NA,2020,57.86429121,-4.02309484,0.2,0.25,0.868,NA,1.791,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C3","Dornoch Point",NA,"Salt marsh",NA,2020,57.86429121,-4.02309484,0.3,0.35,0.267,NA,2.164,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C30","Dornoch Point",NA,"Salt marsh",NA,2020,57.86390191,-4.01800796,0,0.05,23.646,1.856,0.366,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C30","Dornoch Point",NA,"Salt marsh",NA,2020,57.86390191,-4.01800796,0.2,0.25,0.416,NA,2.099,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C30","Dornoch Point",NA,"Salt marsh",NA,2020,57.86390191,-4.01800796,0.1,0.15,0.495,NA,2.17,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C31","Dornoch Point",NA,"Salt marsh",NA,2020,57.86353995,-4.01854155,0,0.05,30.191,1.592,0.468,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C31","Dornoch Point",NA,"Salt marsh",NA,2020,57.86353995,-4.01854155,0.2,0.25,0.557,NA,1.273,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C31","Dornoch Point",NA,"Salt marsh",NA,2020,57.86353995,-4.01854155,0.1,0.15,0.8,NA,1.375,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C32","Dornoch Point",NA,"Salt marsh",NA,2020,57.86321818,-4.01901147,0,0.05,18.562,1.325,0.601,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C32","Dornoch Point",NA,"Salt marsh",NA,2020,57.86321818,-4.01901147,0.1,0.15,4.751,NA,1.099,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C32","Dornoch Point",NA,"Salt marsh",NA,2020,57.86321818,-4.01901147,0.2,0.25,0.679,NA,2.51,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C33","Dornoch Point",NA,"Salt marsh",NA,2020,57.86285303,-4.01954947,0,0.05,19.73,1.586,0.395,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C33","Dornoch Point",NA,"Salt marsh",NA,2020,57.86285303,-4.01954947,0.2,0.25,0.442,NA,1.479,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C33","Dornoch Point",NA,"Salt marsh",NA,2020,57.86285303,-4.01954947,0.3,0.35,0.344,NA,2.019,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C33","Dornoch Point",NA,"Salt marsh",NA,2020,57.86285303,-4.01954947,0.1,0.15,0.542,NA,2.029,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C34","Dornoch Point",NA,"Salt marsh",NA,2020,57.86250485,-4.02006131,0,0.05,15.696,1.457,0.628,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C34","Dornoch Point",NA,"Salt marsh",NA,2020,57.86250485,-4.02006131,0.1,0.15,1.042,NA,1.788,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C34","Dornoch Point",NA,"Salt marsh",NA,2020,57.86250485,-4.02006131,0.2,0.25,0.321,NA,1.989,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C35","Dornoch Point",NA,"Salt marsh",NA,2020,57.86218913,-4.02053145,0.2,0.25,6.428,NA,1.161,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C35","Dornoch Point",NA,"Salt marsh",NA,2020,57.86218913,-4.02053145,0.1,0.15,0.644,NA,1.449,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C35","Dornoch Point",NA,"Salt marsh",NA,2020,57.86218913,-4.02053145,0.3,0.35,0.736,NA,1.951,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C35","Dornoch Point",NA,"Salt marsh",NA,2020,57.86218913,-4.02053145,0,0.05,0.26,0.021,1.958,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C35","Dornoch Point",NA,"Salt marsh",NA,2020,57.86218913,-4.02053145,0.4,0.45,0.618,NA,2.165,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C4","Dornoch Point",NA,"Salt marsh",NA,2020,57.8645552,-4.02280229,0,0.05,20.191,1.816,0.315,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C4","Dornoch Point",NA,"Salt marsh",NA,2020,57.8645552,-4.02280229,0.1,0.15,7.519,NA,1.068,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C4","Dornoch Point",NA,"Salt marsh",NA,2020,57.8645552,-4.02280229,0.2,0.25,0.418,NA,2.176,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C5","Dornoch Point",NA,"Salt marsh",NA,2020,57.86482428,-4.02252509,0.1,0.15,4.324,NA,1.324,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C5","Dornoch Point",NA,"Salt marsh",NA,2020,57.86482428,-4.02252509,0.2,0.25,0.65,NA,2.225,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C5","Dornoch Point",NA,"Salt marsh",NA,2020,57.86482428,-4.02252509,0,0.05,0.375,1.397,2.521,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C6","Dornoch Point",NA,"Salt marsh",NA,2020,57.86510634,-4.02224794,0,0.05,22.867,1.938,0.179,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C6","Dornoch Point",NA,"Salt marsh",NA,2020,57.86510634,-4.02224794,0.1,0.15,2.18,NA,1.347,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C6","Dornoch Point",NA,"Salt marsh",NA,2020,57.86510634,-4.02224794,0.2,0.25,0.445,NA,2.273,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C7","Dornoch Point",NA,"Salt marsh",NA,2020,57.86536779,-4.02195563,0,0.05,17.311,1.858,0.189,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C7","Dornoch Point",NA,"Salt marsh",NA,2020,57.86536779,-4.02195563,0.1,0.15,2.268,NA,1.133,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C7","Dornoch Point",NA,"Salt marsh",NA,2020,57.86536779,-4.02195563,0.2,0.25,0.364,NA,1.96,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C8","Dornoch Point",NA,"Salt marsh",NA,2020,57.86563796,-4.02171164,0,0.05,29.724,2.375,0.19,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C8","Dornoch Point",NA,"Salt marsh",NA,2020,57.86563796,-4.02171164,0.1,0.15,0.51,NA,2.457,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C9","Dornoch Point",NA,"Salt marsh",NA,2020,57.86590175,-4.02142992,0,0.05,6.891,0.59,0.457,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch C9","Dornoch Point",NA,"Salt marsh",NA,2020,57.86590175,-4.02142992,0.1,0.15,0.573,NA,2.229,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch B C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0,0.02,28.367,1.623,0.25,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch B C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0.02,0.03,24.745,1.77,0.12,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch B C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0.03,0.04,23.765,1.729,0.14,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch B C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0.04,0.05,22.55,1.965,0.16,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch B C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0.05,0.06,22.182,1.964,0.12,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch B C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0.06,0.07,19.639,1.777,0.13,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch B C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0.07,0.08,20.885,2.01,0.17,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch B C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0.08,0.09,16.882,1.581,0.23,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch B C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0.09,0.1,15.676,1.552,0.24,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch B C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0.1,0.11,2.034,0.226,0.29,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch B C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0.11,0.12,12.988,0.973,0.38,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch B C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0.12,0.13,0.837,0.091,0.72,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch B C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0.13,0.14,0.976,0.056,0.74,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch B C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0.14,0.15,0.714,0.037,0.91,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch B C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0.15,0.16,0.64,NA,1,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch B C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0.16,0.17,0.458,0.026,1.06,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch B C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0.17,0.18,0.324,NA,0.88,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch B C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0.18,0.19,0.339,0.014,0.98,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch B C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0.19,0.2,0.234,NA,0.95,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch B C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0.2,0.21,0.266,0.018,0.96,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch B C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0.21,0.22,0.222,NA,0.95,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch B C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0.22,0.23,0.238,0.015,0.94,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch B C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0.23,0.24,0.209,NA,0.84,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch B C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0.24,0.25,0.21,0.013,0.87,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch B C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0.25,0.26,0.216,NA,0.85,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch B C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0.26,0.27,0.268,0.02,0.8,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch B C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0.27,0.28,0.18,NA,0.89,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch B C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0.28,0.29,0.152,0.018,0.92,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch B C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0.29,0.3,0.163,NA,0.86,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch B C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0.3,0.31,0.356,0.012,0.75,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch B C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0.31,0.32,0.299,NA,0.67,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch B C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0.32,0.33,0.226,0.013,0.61,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch B C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0.33,0.34,0.281,NA,0.63,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Dornoch B C24","Dornoch Point",NA,"Salt marsh",NA,2020,57.86535322,-4.02000366,0.34,0.35,0.203,0.02,0.4,"https://doi.org/10.7489/12422-1"
