"Database","Source","study_id","study_site_core","site_id","Site","Plot","core_id","Habitat_type","Year_collected","Latitude","Longitude","U_depth_m","L_depth_m","OC_perc","N_perc","BD_reported_g_cm3","DOI"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S25_ET_SC3_2","S25_ET_SC3",NA,NA,"2","mangrove",2015,"-25.870301","-48.630632",0.05,0.1,3.926,0.299,0.537,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S25_ET_SC3_2","S25_ET_SC3",NA,NA,"2","mangrove",2015,"-25.870301","-48.630632",0.2,0.25,2.993,0.214,0.487,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S25_ET_SC3_2","S25_ET_SC3",NA,NA,"2","mangrove",2015,"-25.870301","-48.630632",0.375,0.425,4.412,0.322,0.42,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S25_ET_SC3_2","S25_ET_SC3",NA,NA,"2","mangrove",2015,"-25.870301","-48.630632",0.725,0.775,2.269,0.18,0.597,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S25_ET_SC3_3","S25_ET_SC3",NA,NA,"3","mangrove",2015,"-25.870301","-48.630632",0.05,0.1,4.786,0.345,0.387,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S25_ET_SC3_3","S25_ET_SC3",NA,NA,"3","mangrove",2015,"-25.870301","-48.630632",0.2,0.25,1.648,0.169,0.675,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S25_ET_SC3_3","S25_ET_SC3",NA,NA,"3","mangrove",2015,"-25.870301","-48.630632",0.375,0.425,1.391,0.122,0.954,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S25_ET_SC3_3","S25_ET_SC3",NA,NA,"3","mangrove",2015,"-25.870301","-48.630632",0.725,0.775,1.227,0.112,0.81,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA1_1","S10_DT_BA1",NA,NA,"1","mangrove",2015,"-17.769699","-39.332558",0.05,0.1,2.701,0.257,0.529,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA1_1","S10_DT_BA1",NA,NA,"1","mangrove",2015,"-17.769699","-39.332558",0.2,0.25,2.424,0.174,0.762,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA1_1","S10_DT_BA1",NA,NA,"1","mangrove",2015,"-17.769699","-39.332558",0.375,0.425,3.058,0.182,0.704,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA1_1","S10_DT_BA1",NA,NA,"1","mangrove",2015,"-17.769699","-39.332558",0.725,0.775,2.628,0.161,0.7,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA1_2","S10_DT_BA1",NA,NA,"2","mangrove",2015,"-17.769699","-39.332558",0.05,0.1,2.808,0.192,0.738,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA1_2","S10_DT_BA1",NA,NA,"2","mangrove",2015,"-17.769699","-39.332558",0.2,0.25,3.181,0.188,0.718,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA1_2","S10_DT_BA1",NA,NA,"2","mangrove",2015,"-17.769699","-39.332558",0.375,0.425,4.319,0.224,0.684,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA1_2","S10_DT_BA1",NA,NA,"2","mangrove",2015,"-17.769699","-39.332558",0.725,0.775,1.224,0.123,0.858,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA1_3","S10_DT_BA1",NA,NA,"3","mangrove",2015,"-17.769699","-39.332558",0.05,0.1,2.525,0.24,0.736,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA1_3","S10_DT_BA1",NA,NA,"3","mangrove",2015,"-17.769699","-39.332558",0.2,0.25,3.17,0.244,0.734,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA1_3","S10_DT_BA1",NA,NA,"3","mangrove",2015,"-17.769699","-39.332558",0.375,0.425,2.587,0.199,0.745,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA1_3","S10_DT_BA1",NA,NA,"3","mangrove",2015,"-17.769699","-39.332558",0.725,0.775,1.321,0.117,0.85,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA2_1","S10_DT_BA2",NA,NA,"1","mangrove",2015,"-17.788452","-39.331621",0.05,0.1,8.82,1.162,0.298,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA2_1","S10_DT_BA2",NA,NA,"1","mangrove",2015,"-17.788452","-39.331621",0.2,0.25,7.843,0.43,0.377,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA2_1","S10_DT_BA2",NA,NA,"1","mangrove",2015,"-17.788452","-39.331621",0.375,0.425,6.832,0.357,0.363,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA2_1","S10_DT_BA2",NA,NA,"1","mangrove",2015,"-17.788452","-39.331621",0.725,0.775,6.381,0.333,0.408,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA2_2","S10_DT_BA2",NA,NA,"2","mangrove",2015,"-17.788452","-39.331621",0.05,0.1,9.181,0.456,0.27,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA2_2","S10_DT_BA2",NA,NA,"2","mangrove",2015,"-17.788452","-39.331621",0.2,0.25,9.835,0.451,0.312,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA2_2","S10_DT_BA2",NA,NA,"2","mangrove",2015,"-17.788452","-39.331621",0.375,0.425,8.388,0.37,0.399,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA2_2","S10_DT_BA2",NA,NA,"2","mangrove",2015,"-17.788452","-39.331621",0.725,0.775,7.243,0.329,0.366,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA2_3","S10_DT_BA2",NA,NA,"3","mangrove",2015,"-17.788452","-39.331621",0.05,0.1,8.979,0.467,0.347,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA2_3","S10_DT_BA2",NA,NA,"3","mangrove",2015,"-17.788452","-39.331621",0.2,0.25,11.529,0.493,0.302,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA2_3","S10_DT_BA2",NA,NA,"3","mangrove",2015,"-17.788452","-39.331621",0.375,0.425,8.773,0.394,0.386,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA2_3","S10_DT_BA2",NA,NA,"3","mangrove",2015,"-17.788452","-39.331621",0.725,0.775,7.362,0.352,0.444,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA3_1","S10_DT_BA3",NA,NA,"1","mangrove",2015,"-17.773427","-39.215733",0.05,0.1,2.468,0.303,0.778,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA3_1","S10_DT_BA3",NA,NA,"1","mangrove",2015,"-17.773427","-39.215733",0.2,0.25,2.506,0.156,0.795,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA3_1","S10_DT_BA3",NA,NA,"1","mangrove",2015,"-17.773427","-39.215733",0.375,0.425,3.16,0.161,0.798,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA3_1","S10_DT_BA3",NA,NA,"1","mangrove",2015,"-17.773427","-39.215733",0.725,0.775,0.899,0.064,1.136,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA3_2","S10_DT_BA3",NA,NA,"2","mangrove",2015,"-17.773427","-39.215733",0.05,0.1,2.891,0.206,0.604,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA3_2","S10_DT_BA3",NA,NA,"2","mangrove",2015,"-17.773427","-39.215733",0.2,0.25,2.141,0.164,0.79,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA3_2","S10_DT_BA3",NA,NA,"2","mangrove",2015,"-17.773427","-39.215733",0.375,0.425,2.476,0.156,0.863,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA3_2","S10_DT_BA3",NA,NA,"2","mangrove",2015,"-17.773427","-39.215733",0.725,0.775,0.813,0.075,1.336,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA3_3","S10_DT_BA3",NA,NA,"3","mangrove",2015,"-17.773427","-39.215733",0.05,0.1,3.015,0.248,0.542,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA3_3","S10_DT_BA3",NA,NA,"3","mangrove",2015,"-17.773427","-39.215733",0.2,0.25,2.307,0.203,0.727,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA3_3","S10_DT_BA3",NA,NA,"3","mangrove",2015,"-17.773427","-39.215733",0.375,0.425,3.415,0.214,0.77,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S10_DT_BA3_3","S10_DT_BA3",NA,NA,"3","mangrove",2015,"-17.773427","-39.215733",0.725,0.775,3.702,0.199,0.756,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA1_1","S0_DT1_PA1",NA,NA,"1","mangrove",2015,"-0.667411","-48.0314",0.05,0.1,2.554,0.205,0.733,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA1_1","S0_DT1_PA1",NA,NA,"1","mangrove",2015,"-0.667411","-48.0314",0.2,0.25,2.969,0.154,0.784,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA1_1","S0_DT1_PA1",NA,NA,"1","mangrove",2015,"-0.667411","-48.0314",0.375,0.425,1.163,0.072,1.002,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA1_1","S0_DT1_PA1",NA,NA,"1","mangrove",2015,"-0.667411","-48.0314",0.725,0.775,2.617,0.122,0.736,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA1_2","S0_DT1_PA1",NA,NA,"2","mangrove",2015,"-0.667411","-48.0314",0.05,0.1,1.191,0.077,1.036,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA1_2","S0_DT1_PA1",NA,NA,"2","mangrove",2015,"-0.667411","-48.0314",0.2,0.25,1.059,0.059,1.03,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA1_2","S0_DT1_PA1",NA,NA,"2","mangrove",2015,"-0.667411","-48.0314",0.375,0.425,2.563,0.11,0.813,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA1_2","S0_DT1_PA1",NA,NA,"2","mangrove",2015,"-0.667411","-48.0314",0.725,0.775,2.242,0.112,0.863,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA1_3","S0_DT1_PA1",NA,NA,"3","mangrove",2015,"-0.667411","-48.0314",0.05,0.1,1.568,0.075,1.031,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA1_3","S0_DT1_PA1",NA,NA,"3","mangrove",2015,"-0.667411","-48.0314",0.2,0.25,1.057,0.044,1.091,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA1_3","S0_DT1_PA1",NA,NA,"3","mangrove",2015,"-0.667411","-48.0314",0.375,0.425,1.812,0.064,0.893,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA1_3","S0_DT1_PA1",NA,NA,"3","mangrove",2015,"-0.667411","-48.0314",0.725,0.775,1.561,0.056,1.07,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA2_1","S0_DT1_PA2",NA,NA,"1","mangrove",2015,"-0.637209","-47.561023",0.05,0.1,3.459,0.196,0.604,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA2_1","S0_DT1_PA2",NA,NA,"1","mangrove",2015,"-0.637209","-47.561023",0.2,0.25,3.077,0.147,0.794,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA2_1","S0_DT1_PA2",NA,NA,"1","mangrove",2015,"-0.637209","-47.561023",0.375,0.425,2.518,0.156,0.519,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA2_1","S0_DT1_PA2",NA,NA,"1","mangrove",2015,"-0.637209","-47.561023",0.725,0.775,1.033,0.065,0.959,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA2_2","S0_DT1_PA2",NA,NA,"2","mangrove",2015,"-0.637209","-47.561023",0.05,0.1,3.887,0.257,0.565,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA2_2","S0_DT1_PA2",NA,NA,"2","mangrove",2015,"-0.637209","-47.561023",0.2,0.25,3.749,0.218,0.657,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA2_2","S0_DT1_PA2",NA,NA,"2","mangrove",2015,"-0.637209","-47.561023",0.375,0.425,3.268,0.192,0.659,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA2_2","S0_DT1_PA2",NA,NA,"2","mangrove",2015,"-0.637209","-47.561023",0.725,0.775,1.204,0.108,1.026,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA2_3","S0_DT1_PA2",NA,NA,"3","mangrove",2015,"-0.637209","-47.561023",0.05,0.1,3.289,0.233,0.622,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA2_3","S0_DT1_PA2",NA,NA,"3","mangrove",2015,"-0.637209","-47.561023",0.2,0.25,3.57,0.232,0.586,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA2_3","S0_DT1_PA2",NA,NA,"3","mangrove",2015,"-0.637209","-47.561023",0.375,0.425,1.438,0.101,0.958,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA2_3","S0_DT1_PA2",NA,NA,"3","mangrove",2015,"-0.637209","-47.561023",0.725,0.775,3.441,0.209,0.693,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA3_1","S0_DT1_PA3",NA,NA,"1","mangrove",2015,"-0.700967","-47.11727",0.05,0.1,2.586,0.217,0.608,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA3_1","S0_DT1_PA3",NA,NA,"1","mangrove",2015,"-0.700967","-47.11727",0.2,0.25,2.673,0.23,0.594,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA3_1","S0_DT1_PA3",NA,NA,"1","mangrove",2015,"-0.700967","-47.11727",0.375,0.425,2.679,0.174,0.554,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA3_1","S0_DT1_PA3",NA,NA,"1","mangrove",2015,"-0.700967","-47.11727",0.725,0.775,2.705,0.164,0.592,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA3_2","S0_DT1_PA3",NA,NA,"2","mangrove",2015,"-0.700967","-47.11727",0.05,0.1,2.436,0.173,0.64,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA3_2","S0_DT1_PA3",NA,NA,"2","mangrove",2015,"-0.700967","-47.11727",0.2,0.25,3.485,0.183,0.607,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA3_2","S0_DT1_PA3",NA,NA,"2","mangrove",2015,"-0.700967","-47.11727",0.375,0.425,2.586,0.168,0.664,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA3_2","S0_DT1_PA3",NA,NA,"2","mangrove",2015,"-0.700967","-47.11727",0.725,0.775,2.929,0.156,0.645,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA3_3","S0_DT1_PA3",NA,NA,"3","mangrove",2015,"-0.700967","-47.11727",0.05,0.1,2.853,0.219,0.592,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA3_3","S0_DT1_PA3",NA,NA,"3","mangrove",2015,"-0.700967","-47.11727",0.2,0.25,2.669,0.195,0.47,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA3_3","S0_DT1_PA3",NA,NA,"3","mangrove",2015,"-0.700967","-47.11727",0.375,0.425,2.916,0.17,0.607,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_S0_DT1_PA3_3","S0_DT1_PA3",NA,NA,"3","mangrove",2015,"-0.700967","-47.11727",0.725,0.775,2.992,0.172,0.578,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N10_CP_LG1_1","N10_CP_LG1",NA,NA,"1","mangrove",2015,"9.590426","-82.59787",0.05,0.1,23.898,1.161,0.174,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N10_CP_LG1_1","N10_CP_LG1",NA,NA,"1","mangrove",2015,"9.590426","-82.59787",0.2,0.25,21.585,1.011,0.22,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N10_CP_LG1_1","N10_CP_LG1",NA,NA,"1","mangrove",2015,"9.590426","-82.59787",0.375,0.425,23.512,1.033,0.177,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N10_CP_LG1_1","N10_CP_LG1",NA,NA,"1","mangrove",2015,"9.590426","-82.59787",0.725,0.775,17.499,1.153,0.164,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N10_CP_LG1_2","N10_CP_LG1",NA,NA,"2","mangrove",2015,"9.590426","-82.59787",0.05,0.1,31.638,1.461,0.159,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N10_CP_LG1_2","N10_CP_LG1",NA,NA,"2","mangrove",2015,"9.590426","-82.59787",0.2,0.25,22.571,1.083,0.232,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N10_CP_LG1_2","N10_CP_LG1",NA,NA,"2","mangrove",2015,"9.590426","-82.59787",0.375,0.425,21.206,1.035,0.227,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N10_CP_LG1_2","N10_CP_LG1",NA,NA,"2","mangrove",2015,"9.590426","-82.59787",0.725,0.775,16.667,0.834,0.208,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N10_CP_LG1_3","N10_CP_LG1",NA,NA,"3","mangrove",2015,"9.590426","-82.59787",0.05,0.1,28.3,1.351,0.158,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N10_CP_LG1_3","N10_CP_LG1",NA,NA,"3","mangrove",2015,"9.590426","-82.59787",0.2,0.25,26.489,1.134,0.18,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N10_CP_LG1_3","N10_CP_LG1",NA,NA,"3","mangrove",2015,"9.590426","-82.59787",0.375,0.425,24.427,1.156,0.203,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N10_CP_LG1_3","N10_CP_LG1",NA,NA,"3","mangrove",2015,"9.590426","-82.59787",0.725,0.775,22.736,1.047,0.175,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N10_CP_LG2_1","N10_CP_LG2",NA,NA,"1","mangrove",2015,"9.588138","-82.59752",0.05,0.1,28.556,2.06,0.173,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N10_CP_LG2_1","N10_CP_LG2",NA,NA,"1","mangrove",2015,"9.588138","-82.59752",0.2,0.25,25.904,1.171,0.183,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N10_CP_LG2_1","N10_CP_LG2",NA,NA,"1","mangrove",2015,"9.588138","-82.59752",0.375,0.425,24.715,2.394,0.175,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N10_CP_LG2_1","N10_CP_LG2",NA,NA,"1","mangrove",2015,"9.588138","-82.59752",0.725,0.775,17.545,1.089,0.179,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N10_CP_LG2_2","N10_CP_LG2",NA,NA,"2","mangrove",2015,"9.588138","-82.59752",0.05,0.1,25.561,1.427,0.174,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N10_CP_LG2_2","N10_CP_LG2",NA,NA,"2","mangrove",2015,"9.588138","-82.59752",0.2,0.25,21.108,1.294,0.196,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N10_CP_LG2_2","N10_CP_LG2",NA,NA,"2","mangrove",2015,"9.588138","-82.59752",0.375,0.425,24.216,1.242,0.19,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N10_CP_LG2_2","N10_CP_LG2",NA,NA,"2","mangrove",2015,"9.588138","-82.59752",0.725,0.775,8.886,0.763,0.313,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N10_CP_LG2_3","N10_CP_LG2",NA,NA,"3","mangrove",2015,"9.588138","-82.59752",0.05,0.1,22.583,1.206,0.225,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N10_CP_LG2_3","N10_CP_LG2",NA,NA,"3","mangrove",2015,"9.588138","-82.59752",0.2,0.25,17.612,0.912,0.206,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N10_CP_LG2_3","N10_CP_LG2",NA,NA,"3","mangrove",2015,"9.588138","-82.59752",0.375,0.425,14.358,0.844,0.191,"https://doi.org/10.1038/s41558-018-0162-5"
"Maxwell",NA,"Rovai_et_al_2018","Rovai_et_al_2018_N10_CP_LG2_3","N10_CP_LG2",NA,NA,"3","mangrove",2015,"9.588138","-82.59752",0.725,0.775,9.759,0.667,0.26,"https://doi.org/10.1038/s41558-018-0162-5"
