Database,Source,originalsource,Site,Habitat_type,Latitude,Longitude,Site_name,Plot,Year collected,Depth,U_depth_cm,L_depth_cm,Center Depth (cm),BD_reported_g_cm3,Gamma Year,fractionC,fractionOM,fraction inorgC,fracCmodeled,fractionN,notes,DOI,N_perc,OC_perc,C/N,N density mg cm-3,NAVD88
Langley,Chapman-unpublished,Chapman-unpublished,FL-GC,Mangrove,29.83602517,-81.29503911,10. FL,G,,,15,30,22.5,0.77,,0.065,,,,0.0035,,,0.35,6.5,19.15,2.695,0.6
Langley,Chapman-unpublished,Chapman-unpublished,FL-GC,Salt marsh,29.83602517,-81.29503911,10. FL,M,,,0,5,2.5,0.785,,0.1075,,,,0.0065,,,0.65,10.75,16.66666667,5.1025,0.6
Langley,Chapman-unpublished,Chapman-unpublished,FL-GC,Salt marsh,29.83602517,-81.29503911,10. FL,M,,,5,15,10,0.755,,0.0885,,,,0.0055,,,0.55,8.85,15.95,4.1525,0.6
Langley,Chapman-unpublished,Chapman-unpublished,FL-GC,Salt marsh,29.83602517,-81.29503911,10. FL,M,,,15,30,22.5,0.835,,0.057,,,,0.003,,,0.3,5.7,19,2.505,0.6
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Mangrove,29.7266839,81.24004755,10. FL,G,,,0,5,2.5,0.745,,0.0685,,,,0.006,,,0.6,6.85,11.5,4.47,
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Mangrove,29.7266839,81.24004755,10. FL,G,,,5,15,10,0.745,,0.065,,,,0.006,,,0.6,6.5,10.88571429,4.47,
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Mangrove,29.7266839,81.24004755,10. FL,G,,,15,30,22.5,0.875,,0.072,,,,0.005,,,0.5,7.2,14.125,4.375,
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Salt marsh,29.7266839,81.24004755,10. FL,M,,,0,5,2.5,0.69,,0.06,,,,0.006,,,0.6,6,10,4.14,
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Salt marsh,29.7266839,81.24004755,10. FL,M,,,5,15,10,0.73,,0.078,,,,0.007,,,0.7,7.8,11.14285714,5.11,
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Salt marsh,29.7266839,81.24004755,10. FL,M,,,15,30,22.5,0.64,,0.0485,,,,0.004,,,0.4,4.85,11.96666667,2.56,
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Mangrove,29.7266839,81.24004755,10. FL,G,,,0,5,2.5,0.94,,0.0815,,,,0.007,,,0.7,8.15,11.72222222,6.58,
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Mangrove,29.7266839,81.24004755,10. FL,G,,,5,15,10,0.89,,0.0605,,,,0.0045,,,0.45,6.05,14,4.005,
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Mangrove,29.7266839,81.24004755,10. FL,G,,,15,30,22.5,1.01,,0.07,,,,0.005,,,0.5,7,14,5.05,
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Salt marsh,29.7266839,81.24004755,10. FL,M,,,0,5,2.5,0.62,,0.041,,,,0.0025,,,0.25,4.1,16.16666667,1.55,
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Salt marsh,29.7266839,81.24004755,10. FL,M,,,5,15,10,0.815,,0.1165,,,,0.011,,,1.1,11.65,10.59090909,8.965,
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Salt marsh,29.7266839,81.24004755,10. FL,M,,,15,30,22.5,0.99,,0.091,,,,0.007,,,0.7,9.1,13,6.93,
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Mangrove,29.7266839,81.24004755,10. FL,G,,,0,5,2.5,0.74,,0.075,,,,0.005,,,0.5,7.5,14.91666667,3.7,
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Mangrove,29.7266839,81.24004755,10. FL,G,,,5,15,10,0.55,,0.0475,,,,0.0035,,,0.35,4.75,14.15,1.925,
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Mangrove,29.7266839,81.24004755,10. FL,G,,,15,30,22.5,0.91,,0.04,,,,0.003,,,0.3,4,13.33333333,2.73,
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Salt marsh,29.7266839,81.24004755,10. FL,M,,,0,5,2.5,0.645,,0.0685,,,,0.006,,,0.6,6.85,12.27777778,3.87,
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Salt marsh,29.7266839,81.24004755,10. FL,M,,,5,15,10,0.67,,0.0705,,,,0.006,,,0.6,7.05,11.95714286,4.02,
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Salt marsh,29.7266839,81.24004755,10. FL,M,,,15,30,22.5,0.705,,0.0425,,,,0.003,,,0.3,4.25,14.16666667,2.115,
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Mangrove,29.7266839,81.24004755,10. FL,G,,,0,5,2.5,0.78,,0.047,,,,0.004,,,0.4,4.7,13.5,3.12,
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Mangrove,29.7266839,81.24004755,10. FL,G,,,5,15,10,0.68,,0.043,,,,0.003,,,0.3,4.3,14.33333333,2.04,
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Mangrove,29.7266839,81.24004755,10. FL,G,,,15,30,22.5,0.71,,0.053,,,,0.003,,,0.3,5.3,17.66666667,2.13,
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Salt marsh,29.7266839,81.24004755,10. FL,M,,,0,5,2.5,0.665,,0.0505,,,,0.0045,,,0.45,5.05,11.175,2.9925,
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Salt marsh,29.7266839,81.24004755,10. FL,M,,,5,15,10,0.725,,0.0605,,,,0.004,,,0.4,6.05,15.56666667,2.9,
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Salt marsh,29.7266839,81.24004755,10. FL,M,,,15,30,22.5,,,0,,,,0,,,,,,,
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Mangrove,29.7266839,81.24004755,10. FL,G,,,0,5,2.5,,,0,,,,0,,,,,,,
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Mangrove,29.7266839,81.24004755,10. FL,G,,,5,15,10,,,0,,,,0,,,,,,,
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Mangrove,29.7266839,81.24004755,10. FL,G,,,15,30,22.5,0.86,,0.039,,,,0.007,,,0.7,3.9,8.55,6.02,
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Salt marsh,29.7266839,81.24004755,10. FL,M,,,0,5,2.5,0.735,,0.0925,,,,0.0065,,,0.65,9.25,14.30952381,4.7775,
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Salt marsh,29.7266839,81.24004755,10. FL,M,,,5,15,10,0.665,,0.0755,,,,0.006,,,0.6,7.55,14.5,3.99,
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Salt marsh,29.7266839,81.24004755,10. FL,M,,,15,30,22.5,0.77,,0.056,,,,0.004,,,0.4,5.6,14.53333334,3.08,
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Mangrove,29.7266839,81.24004755,10. FL,G,,,0,5,2.5,0.675,,0.0475,,,,0.0035,,,0.35,4.75,14.45,2.3625,
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Mangrove,29.7266839,81.24004755,10. FL,G,,,5,15,10,0.61,,0.054,,,,0.004,,,0.4,5.4,16.28571429,2.44,
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Mangrove,29.7266839,81.24004755,10. FL,G,,,15,30,22.5,0.705,,0.0335,,,,0.0025,,,0.25,3.35,14,1.7625,
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Salt marsh,29.7266839,81.24004755,10. FL,M,,,0,5,2.5,0.755,,0.083,,,,0.006,,,0.6,8.3,14.22857143,4.53,
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Salt marsh,29.7266839,81.24004755,10. FL,M,,,5,15,10,0.785,,0.0865,,,,0.008,,,0.8,8.65,10.8125,6.28,
Langley,Chapman-unpublished,Chapman-unpublished,FL-MA,Salt marsh,29.7266839,81.24004755,10. FL,M,,,15,30,22.5,0.705,,0.049,,,,0.0035,,,0.35,4.9,13.875,2.4675,
