"Database","Source","study_id","study_site_core","site_id","Site","Plot","core_id","Habitat_type","Year_collected","Latitude","Longitude","U_depth_m","L_depth_m","OC_perc","N_perc","BD_reported_g_cm3","DOI","Habitat","CN","centerdepth"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_3","James",NA,NA,"3","Salt marsh",2014,"36.9607","-76.49183",0.54,0.56,4.420639515,0.288848966,0.603112798,"https://doi.org/10.1038/s41558-018-0162-5","marsh",15.3043286815851,0.82
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_3","James",NA,NA,"3","Salt marsh",2014,"36.9607","-76.49183",0.6,0.62,4.135644436,0.275878161,0.660448328,"https://doi.org/10.1038/s41558-018-0162-5","marsh",14.9908366106587,0.91
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_3","James",NA,NA,"3","Salt marsh",2014,"36.9607","-76.49183",0.66,0.68,4.87128067,0.312506139,0.633162509,"https://doi.org/10.1038/s41558-018-0162-5","marsh",15.5877919249452,1
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_3","James",NA,NA,"3","Salt marsh",2014,"36.9607","-76.49183",0.72,0.74,2.681026459,0.216091096,0.61700531,"https://doi.org/10.1038/s41558-018-0162-5","marsh",12.4069270258132,1.09
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_3","James",NA,NA,"3","Salt marsh",2014,"36.9607","-76.49183",0.78,0.8,3.657770872,0.251776874,0.720566014,"https://doi.org/10.1038/s41558-018-0162-5","marsh",14.5278270155979,1.18
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_3","James",NA,NA,"3","Salt marsh",2014,"36.9607","-76.49183",0.84,0.86,2.181579113,0.188338757,0.81350339,"https://doi.org/10.1038/s41558-018-0162-5","marsh",11.5832723319927,1.27
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_3","James",NA,NA,"3","Salt marsh",2014,"36.9607","-76.49183",0.9,0.92,2.234270573,0.199388906,0.610667841,"https://doi.org/10.1038/s41558-018-0162-5","marsh",11.2055912127829,1.36
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_3","James",NA,NA,"3","Salt marsh",2014,"36.9607","-76.49183",0.96,0.98,2.018553972,0.186208412,0.627172048,"https://doi.org/10.1038/s41558-018-0162-5","marsh",10.840294218287,1.45
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_4","James",NA,NA,"4","Salt marsh",2014,"36.95842","-76.49064",0,0.01,5.235598087,0.315498143,0.458063281,"https://doi.org/10.1038/s41558-018-0162-5","marsh",16.5947033387135,0.005
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_4","James",NA,NA,"4","Salt marsh",2014,"36.95842","-76.49064",0.01,0.02,5.21045351,0.331848949,0.628243512,"https://doi.org/10.1038/s41558-018-0162-5","marsh",15.7012807354107,0.02
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_4","James",NA,NA,"4","Salt marsh",2014,"36.95842","-76.49064",0.02,0.03,5.70004034,0.352815032,0.426321143,"https://doi.org/10.1038/s41558-018-0162-5","marsh",16.155888562027,0.035
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_4","James",NA,NA,"4","Salt marsh",2014,"36.95842","-76.49064",0.03,0.04,5.183241367,0.350456864,0.366952265,"https://doi.org/10.1038/s41558-018-0162-5","marsh",14.7899553395536,0.05
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_4","James",NA,NA,"4","Salt marsh",2014,"36.95842","-76.49064",0.04,0.05,5.818745613,0.339412957,0.402286245,"https://doi.org/10.1038/s41558-018-0162-5","marsh",17.1435577015995,0.065
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_4","James",NA,NA,"4","Salt marsh",2014,"36.95842","-76.49064",0.09,0.1,4.504518032,0.282175332,0.360133854,"https://doi.org/10.1038/s41558-018-0162-5","marsh",15.9635429506644,0.14
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_4","James",NA,NA,"4","Salt marsh",2014,"36.95842","-76.49064",0.14,0.15,8.621563911,0.438441187,0.362374189,"https://doi.org/10.1038/s41558-018-0162-5","marsh",19.6641286599746,0.215
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_4","James",NA,NA,"4","Salt marsh",2014,"36.95842","-76.49064",0.19,0.2,7.358503819,0.436880499,0.397062855,"https://doi.org/10.1038/s41558-018-0162-5","marsh",16.843287434077,0.29
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_4","James",NA,NA,"4","Salt marsh",2014,"36.95842","-76.49064",0.24,0.25,9.089489937,0.53031826,0.363177788,"https://doi.org/10.1038/s41558-018-0162-5","marsh",17.1396887917833,0.365
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_4","James",NA,NA,"4","Salt marsh",2014,"36.95842","-76.49064",0.29,0.3,5.559904099,0.359287858,0.423520724,"https://doi.org/10.1038/s41558-018-0162-5","marsh",15.4747898522081,0.44
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_4","James",NA,NA,"4","Salt marsh",2014,"36.95842","-76.49064",0.34,0.35,4.554236412,0.275482804,0.548918607,"https://doi.org/10.1038/s41558-018-0162-5","marsh",16.5318355478914,0.515
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_4","James",NA,NA,"4","Salt marsh",2014,"36.95842","-76.49064",0.39,0.4,4.314357281,0.281077385,0.547128774,"https://doi.org/10.1038/s41558-018-0162-5","marsh",15.3493575479223,0.59
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_4","James",NA,NA,"4","Salt marsh",2014,"36.95842","-76.49064",0.44,0.45,3.108654499,0.208137631,0.537485593,"https://doi.org/10.1038/s41558-018-0162-5","marsh",14.9355716410551,0.665
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_4","James",NA,NA,"4","Salt marsh",2014,"36.95842","-76.49064",0.49,0.5,3.71471858,0.247443303,0.53229873,"https://doi.org/10.1038/s41558-018-0162-5","marsh",15.0124029826744,0.74
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_4","James",NA,NA,"4","Salt marsh",2014,"36.95842","-76.49064",0.54,0.56,3.54299593,0.23135452,0.600062776,"https://doi.org/10.1038/s41558-018-0162-5","marsh",15.314141820095,0.82
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_4","James",NA,NA,"4","Salt marsh",2014,"36.95842","-76.49064",0.6,0.62,4.097765446,0.261634231,0.496964751,"https://doi.org/10.1038/s41558-018-0162-5","marsh",15.6621915654454,0.91
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_4","James",NA,NA,"4","Salt marsh",2014,"36.95842","-76.49064",0.66,0.68,4.042138577,0.233585864,0.525139399,"https://doi.org/10.1038/s41558-018-0162-5","marsh",17.3047225880073,1
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_4","James",NA,NA,"4","Salt marsh",2014,"36.95842","-76.49064",0.72,0.74,3.679002523,0.222456783,0.561532667,"https://doi.org/10.1038/s41558-018-0162-5","marsh",16.5380550477528,1.09
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_4","James",NA,NA,"4","Salt marsh",2014,"36.95842","-76.49064",0.78,0.8,2.89614892,0.206385449,0.483388807,"https://doi.org/10.1038/s41558-018-0162-5","marsh",14.0327185566265,1.18
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_4","James",NA,NA,"4","Salt marsh",2014,"36.95842","-76.49064",0.84,0.86,4.508783817,0.282876134,0.547214004,"https://doi.org/10.1038/s41558-018-0162-5","marsh",15.9390746516636,1.27
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_4","James",NA,NA,"4","Salt marsh",2014,"36.95842","-76.49064",0.9,0.92,3.397093534,0.226537496,0.711440301,"https://doi.org/10.1038/s41558-018-0162-5","marsh",14.9957229773565,1.36
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_4","James",NA,NA,"4","Salt marsh",2014,"36.95842","-76.49064",0.96,0.98,4.689361572,0.268693179,0.651657448,"https://doi.org/10.1038/s41558-018-0162-5","marsh",17.4524771691357,1.45
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_4","James",NA,NA,"4","Salt marsh",2014,"36.95842","-76.49064",1.02,1.04,2.826376915,0.195455149,0.738738297,"https://doi.org/10.1038/s41558-018-0162-5","marsh",14.4604884008454,1.54
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_4","James",NA,NA,"4","Salt marsh",2014,"36.95842","-76.49064",1.08,1.1,3.602867365,0.234970227,0.679284188,"https://doi.org/10.1038/s41558-018-0162-5","marsh",15.3332931197279,1.63
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_James_4","James",NA,NA,"4","Salt marsh",2014,"36.95842","-76.49064",1.14,1.16,4.495910645,0.25664711,0.737546292,"https://doi.org/10.1038/s41558-018-0162-5","marsh",17.5178697511926,1.72
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_2","North Carolina",NA,NA,"2","Salt marsh",2014,"33.9521","-77.9757",0,0.01,7.32,0.513,0.235237042,"https://doi.org/10.1038/s41558-018-0162-5","marsh",14.2690058479532,0.005
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_2","North Carolina",NA,NA,"2","Salt marsh",2014,"33.9521","-77.9757",0.01,0.02,6.907,0.446,0.195364722,"https://doi.org/10.1038/s41558-018-0162-5","marsh",15.4865470852018,0.02
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_2","North Carolina",NA,NA,"2","Salt marsh",2014,"33.9521","-77.9757",0.02,0.03,8.112,0.575,0.178854296,"https://doi.org/10.1038/s41558-018-0162-5","marsh",14.1078260869565,0.035
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_2","North Carolina",NA,NA,"2","Salt marsh",2014,"33.9521","-77.9757",0.03,0.04,10.586,0.782,0.149383755,"https://doi.org/10.1038/s41558-018-0162-5","marsh",13.537084398977,0.05
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_2","North Carolina",NA,NA,"2","Salt marsh",2014,"33.9521","-77.9757",0.04,0.05,11.806,0.825,0.32156472,"https://doi.org/10.1038/s41558-018-0162-5","marsh",14.310303030303,0.065
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_2","North Carolina",NA,NA,"2","Salt marsh",2014,"33.9521","-77.9757",0.05,0.06,13.309,0.9,0.224283264,"https://doi.org/10.1038/s41558-018-0162-5","marsh",14.7877777777778,0.08
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_2","North Carolina",NA,NA,"2","Salt marsh",2014,"33.9521","-77.9757",0.06,0.07,13.083,0.914,0.254945259,"https://doi.org/10.1038/s41558-018-0162-5","marsh",14.3140043763676,0.095
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_2","North Carolina",NA,NA,"2","Salt marsh",2014,"33.9521","-77.9757",0.07,0.08,14.221,0.829,0.271393731,"https://doi.org/10.1038/s41558-018-0162-5","marsh",17.1544028950543,0.11
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_2","North Carolina",NA,NA,"2","Salt marsh",2014,"33.9521","-77.9757",0.08,0.09,13.79,0.822,0.224460478,"https://doi.org/10.1038/s41558-018-0162-5","marsh",16.7761557177616,0.125
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_2","North Carolina",NA,NA,"2","Salt marsh",2014,"33.9521","-77.9757",0.09,0.1,16.45,0.932,0.309761287,"https://doi.org/10.1038/s41558-018-0162-5","marsh",17.6502145922747,0.14
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_2","North Carolina",NA,NA,"2","Salt marsh",2014,"33.9521","-77.9757",0.1,0.11,17.472,0.969,0.208470509,"https://doi.org/10.1038/s41558-018-0162-5","marsh",18.030959752322,0.155
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_2","North Carolina",NA,NA,"2","Salt marsh",2014,"33.9521","-77.9757",0.12,0.13,12.405,0.732,0.298722663,"https://doi.org/10.1038/s41558-018-0162-5","marsh",16.9467213114754,0.185
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_2","North Carolina",NA,NA,"2","Salt marsh",2014,"33.9521","-77.9757",0.14,0.15,9.117,0.632,0.274190279,"https://doi.org/10.1038/s41558-018-0162-5","marsh",14.4256329113924,0.215
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_2","North Carolina",NA,NA,"2","Salt marsh",2014,"33.9521","-77.9757",0.16,0.17,7.225,0.418,0.242048616,"https://doi.org/10.1038/s41558-018-0162-5","marsh",17.2846889952153,0.245
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_2","North Carolina",NA,NA,"2","Salt marsh",2014,"33.9521","-77.9757",0.18,0.19,6.21,0.476,0.242048616,"https://doi.org/10.1038/s41558-018-0162-5","marsh",13.046218487395,0.275
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_2","North Carolina",NA,NA,"2","Salt marsh",2014,"33.9521","-77.9757",0.2,0.21,7.898,0.44,0.242048616,"https://doi.org/10.1038/s41558-018-0162-5","marsh",17.95,0.305
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_2","North Carolina",NA,NA,"2","Salt marsh",2014,"33.9521","-77.9757",0.22,0.23,7.039,0.446,0.242048616,"https://doi.org/10.1038/s41558-018-0162-5","marsh",15.7825112107623,0.335
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_2","North Carolina",NA,NA,"2","Salt marsh",2014,"33.9521","-77.9757",0.28,0.29,5.027,0.378,0.242048616,"https://doi.org/10.1038/s41558-018-0162-5","marsh",13.2989417989418,0.425
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_2","North Carolina",NA,NA,"2","Salt marsh",2014,"33.9521","-77.9757",0.3,0.31,6.146,0.387,0.242048616,"https://doi.org/10.1038/s41558-018-0162-5","marsh",15.8811369509044,0.455
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_2","North Carolina",NA,NA,"2","Salt marsh",2014,"33.9521","-77.9757",0.4,0.41,5.044,0.293,0.242048616,"https://doi.org/10.1038/s41558-018-0162-5","marsh",17.2150170648464,0.605
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_2","North Carolina",NA,NA,"2","Salt marsh",2014,"33.9521","-77.9757",0.5,0.52,5.362,0.344,0.242048616,"https://doi.org/10.1038/s41558-018-0162-5","marsh",15.5872093023256,0.76
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_2","North Carolina",NA,NA,"2","Salt marsh",2014,"33.9521","-77.9757",0.6,0.62,5.136,0.316,0.242048616,"https://doi.org/10.1038/s41558-018-0162-5","marsh",16.253164556962,0.91
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_2","North Carolina",NA,NA,"2","Salt marsh",2014,"33.9521","-77.9757",0.7,0.72,5.117,0.45,0.242048616,"https://doi.org/10.1038/s41558-018-0162-5","marsh",11.3711111111111,1.06
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_2","North Carolina",NA,NA,"2","Salt marsh",2014,"33.9521","-77.9757",0.8,0.82,4.726,1.038,0.242048616,"https://doi.org/10.1038/s41558-018-0162-5","marsh",4.55298651252408,1.21
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_4","North Carolina",NA,NA,"4","Salt marsh",2014,"33.9205","-77.9731",0,0.01,6.449,0.505,0.235237042,"https://doi.org/10.1038/s41558-018-0162-5","marsh",12.770297029703,0.005
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_4","North Carolina",NA,NA,"4","Salt marsh",2014,"33.9205","-77.9731",0.01,0.02,6.167,0.511,0.195364722,"https://doi.org/10.1038/s41558-018-0162-5","marsh",12.0684931506849,0.02
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_4","North Carolina",NA,NA,"4","Salt marsh",2014,"33.9205","-77.9731",0.02,0.03,6.234,0.524,0.178854296,"https://doi.org/10.1038/s41558-018-0162-5","marsh",11.8969465648855,0.035
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_4","North Carolina",NA,NA,"4","Salt marsh",2014,"33.9205","-77.9731",0.03,0.04,6.125,0.495,0.149383755,"https://doi.org/10.1038/s41558-018-0162-5","marsh",12.3737373737374,0.05
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_4","North Carolina",NA,NA,"4","Salt marsh",2014,"33.9205","-77.9731",0.04,0.05,6.926,0.481,0.32156472,"https://doi.org/10.1038/s41558-018-0162-5","marsh",14.3991683991684,0.065
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_4","North Carolina",NA,NA,"4","Salt marsh",2014,"33.9205","-77.9731",0.05,0.06,5.282,0.345,0.224283264,"https://doi.org/10.1038/s41558-018-0162-5","marsh",15.3101449275362,0.08
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_4","North Carolina",NA,NA,"4","Salt marsh",2014,"33.9205","-77.9731",0.06,0.07,7.472,0.477,0.254945259,"https://doi.org/10.1038/s41558-018-0162-5","marsh",15.664570230608,0.095
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_4","North Carolina",NA,NA,"4","Salt marsh",2014,"33.9205","-77.9731",0.07,0.08,8.204,0.502,0.271393731,"https://doi.org/10.1038/s41558-018-0162-5","marsh",16.3426294820717,0.11
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_4","North Carolina",NA,NA,"4","Salt marsh",2014,"33.9205","-77.9731",0.08,0.09,7.642,0.464,0.224460478,"https://doi.org/10.1038/s41558-018-0162-5","marsh",16.4698275862069,0.125
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_4","North Carolina",NA,NA,"4","Salt marsh",2014,"33.9205","-77.9731",0.09,0.1,8.515,0.482,0.309761287,"https://doi.org/10.1038/s41558-018-0162-5","marsh",17.6659751037344,0.14
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_4","North Carolina",NA,NA,"4","Salt marsh",2014,"33.9205","-77.9731",0.1,0.11,8.02,0.459,0.208470509,"https://doi.org/10.1038/s41558-018-0162-5","marsh",17.4727668845316,0.155
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_4","North Carolina",NA,NA,"4","Salt marsh",2014,"33.9205","-77.9731",0.12,0.13,6.558,0.411,0.298722663,"https://doi.org/10.1038/s41558-018-0162-5","marsh",15.956204379562,0.185
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_4","North Carolina",NA,NA,"4","Salt marsh",2014,"33.9205","-77.9731",0.14,0.15,6.84,0.4,0.274190279,"https://doi.org/10.1038/s41558-018-0162-5","marsh",17.1,0.215
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_4","North Carolina",NA,NA,"4","Salt marsh",2014,"33.9205","-77.9731",0.16,0.17,6.727,0.369,0.255605143,"https://doi.org/10.1038/s41558-018-0162-5","marsh",18.230352303523,0.245
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_4","North Carolina",NA,NA,"4","Salt marsh",2014,"33.9205","-77.9731",0.18,0.19,6.466,0.36,0.278402799,"https://doi.org/10.1038/s41558-018-0162-5","marsh",17.9611111111111,0.275
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_4","North Carolina",NA,NA,"4","Salt marsh",2014,"33.9205","-77.9731",0.2,0.21,5.608,0.361,0.2596772,"https://doi.org/10.1038/s41558-018-0162-5","marsh",15.5346260387812,0.305
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_4","North Carolina",NA,NA,"4","Salt marsh",2014,"33.9205","-77.9731",0.22,0.23,8.623,0.419,0.273628328,"https://doi.org/10.1038/s41558-018-0162-5","marsh",20.5799522673031,0.335
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_4","North Carolina",NA,NA,"4","Salt marsh",2014,"33.9205","-77.9731",0.24,0.25,9.201,0.468,0.247879146,"https://doi.org/10.1038/s41558-018-0162-5","marsh",19.6602564102564,0.365
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_4","North Carolina",NA,NA,"4","Salt marsh",2014,"33.9205","-77.9731",0.26,0.27,7.293,0.432,0.247879146,"https://doi.org/10.1038/s41558-018-0162-5","marsh",16.8819444444444,0.395
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_4","North Carolina",NA,NA,"4","Salt marsh",2014,"33.9205","-77.9731",0.28,0.29,5.775,0.385,0.247879146,"https://doi.org/10.1038/s41558-018-0162-5","marsh",15,0.425
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_4","North Carolina",NA,NA,"4","Salt marsh",2014,"33.9205","-77.9731",0.3,0.31,5.958,0.378,0.247879146,"https://doi.org/10.1038/s41558-018-0162-5","marsh",15.7619047619048,0.455
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_4","North Carolina",NA,NA,"4","Salt marsh",2014,"33.9205","-77.9731",0.4,0.41,7.735,0.424,0.247879146,"https://doi.org/10.1038/s41558-018-0162-5","marsh",18.2429245283019,0.605
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_4","North Carolina",NA,NA,"4","Salt marsh",2014,"33.9205","-77.9731",0.5,0.52,8.208,0.471,0.247879146,"https://doi.org/10.1038/s41558-018-0162-5","marsh",17.4267515923567,0.76
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_4","North Carolina",NA,NA,"4","Salt marsh",2014,"33.9205","-77.9731",0.6,0.62,7.108,0.455,0.247879146,"https://doi.org/10.1038/s41558-018-0162-5","marsh",15.621978021978,0.91
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_4","North Carolina",NA,NA,"4","Salt marsh",2014,"33.9205","-77.9731",0.7,0.72,5.146,0.392,0.247879146,"https://doi.org/10.1038/s41558-018-0162-5","marsh",13.1275510204082,1.06
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_7","North Carolina",NA,NA,"7","Salt marsh",2014,"33.9098","-77.97",0,0.01,6.819,0.526,0.235237042,"https://doi.org/10.1038/s41558-018-0162-5","marsh",12.9638783269962,0.005
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_North Carolina_7","North Carolina",NA,NA,"7","Salt marsh",2014,"33.9098","-77.97",0.01,0.02,6.144,0.47,0.195364722,"https://doi.org/10.1038/s41558-018-0162-5","marsh",13.0723404255319,0.02
