"","study_id","site_id","core_id","Habitat_type","Soil_type","Country","Nation","Year_collected","Latitude","Longitude","U_depth_m","L_depth_m","Method","OC_perc","N_perc","BD_reported_g_cm3"
"1429","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Silty Sand (Organic)","UK","England",2019,52.839717,0.1937675,0.34,0.35,"EA",3.35,0.24,0.638207894
"1430","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Silty Sand (Organic)","UK","England",2019,52.839717,0.1937675,0.35,0.36,"EA",2.46,NA,0.764369739
"1431","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Silty Sand (Organic)","UK","England",2019,52.839717,0.1937675,0.36,0.37,"EA",2.91,0.2,0.6014745
"1432","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Silty Sand (Organic)","UK","England",2019,52.839717,0.1937675,0.37,0.38,"EA",2.94,NA,0.853695621
"1433","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Silty Sand (Organic)","UK","England",2019,52.839717,0.1937675,0.38,0.39,"EA",2.92,0.16,0.883012308
"1434","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.39,0.4,"EA",2.05,NA,0.682326165
"1435","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.4,0.41,"EA",1.99,0.13,0.665116008
"1436","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.41,0.42,"EA",2.36,NA,0.76821426
"1437","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.42,0.43,"EA",2.25,0.14,0.653709769
"1438","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.43,0.44,"EA",2.25,NA,0.868094009
"1439","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.44,0.45,"EA",2.15,0.15,0.730578977
"1440","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.45,0.46,"EA",2.2,NA,0.857515385
"1441","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.46,0.47,"EA",2.23,0.13,1.199288746
"1442","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.47,0.48,"EA",2.16,NA,0.745380562
"1443","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.48,0.49,"EA",2.06,0.12,0.677501945
"1444","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.49,0.5,"EA",2.1,NA,0.704385301
"1445","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.5,0.51,"EA",1.59,0.1,0.827887458
"1446","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.51,0.52,"EA",1.49,NA,0.972278065
"1447","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.52,0.53,"EA",1.54,0.1,1.132089199
"1448","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.53,0.54,"EA",1.66,NA,0.997240928
"1449","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.54,0.55,"EA",1.35,0.1,0.784840843
"1450","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.55,0.56,"EA",1.72,NA,0.650933366
"1451","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.56,0.57,"EA",2.02,0.11,1.265706656
"1452","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.57,0.58,"EA",1.57,NA,1.202280894
"1453","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.58,0.59,"EA",1.57,0.09,0.920056943
"1454","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.59,0.6,"EA",1.47,NA,1.151453279
"1455","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.6,0.61,"EA",1.43,0.03,0.883479168
"1456","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.61,0.62,"EA",1.52,NA,0.849189715
"1457","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.62,0.63,"EA",1.8,0.09,0.627328641
"1458","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.63,0.64,"EA",2.08,NA,1.166704039
"1459","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.64,0.65,"EA",2.28,0.12,0.764217656
"1460","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.65,0.66,"EA",2.32,NA,1.017312372
"1461","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.66,0.67,"EA",2.19,0.12,1.050494801
"1462","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.67,0.68,"EA",0.76,NA,0.702369315
"1463","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.68,0.69,"EA",1.8,0.04,0.986269718
"1464","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.69,0.7,"EA",1.94,NA,0.902906911
"1465","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.7,0.71,"EA",1.67,0.09,0.838508524
"1466","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.71,0.72,"EA",1.76,NA,0.78887989
"1467","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.72,0.73,"EA",1.58,0.11,0.634618024
"1468","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.73,0.74,"EA",1.52,NA,0.723692792
"1469","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.74,0.75,"EA",2.12,0.1,0.702072222
"1470","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.75,0.76,"EA",0.89,NA,0.784741812
"1471","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.76,0.77,"EA",0.78,0.06,1.078400297
"1472","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.77,0.78,"EA",1.26,NA,0.884384594
"1473","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.78,0.79,"EA",1.75,0.1,0.943640447
"1474","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.79,0.8,"EA",1.36,NA,0.921093231
"1475","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.8,0.81,"EA",1.79,0.09,0.862244111
"1476","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.81,0.82,"EA",1.49,NA,1.203868926
"1477","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.82,0.83,"EA",1.24,0.1,0.768723562
"1478","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.83,0.84,"EA",1.27,NA,1.004845087
"1479","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.84,0.85,"EA",1.16,0.09,1.132170545
"1480","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.85,0.86,"EA",1.44,NA,1.216378652
"1481","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.86,0.87,"EA",1.47,0.08,0.751771592
"1482","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.87,0.88,"EA",1.3,NA,1.100760062
"1483","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.88,0.89,"EA",0.84,0.08,1.016810144
"1484","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.89,0.9,"EA",1.25,NA,0.992929547
"1485","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.9,0.91,"EA",1.55,0.07,1.154643489
"1486","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.91,0.92,"EA",1.31,NA,0.604374691
"1487","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.92,0.93,"EA",1.5,0.08,1.258300559
"1488","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.93,0.94,"EA",1.88,NA,0.546986277
"1489","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.94,0.95,"EA",1.56,0.12,0.917400792
"1490","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.95,0.96,"EA",0.98,NA,0.699129589
"1491","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.96,0.97,"EA",1.12,0.06,0.93702306
"1492","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.97,0.98,"EA",1.16,NA,0.705527693
"1493","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.98,0.99,"EA",1.03,0.07,0.766375115
"1494","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,0.99,1,"EA",1.45,NA,0.833709061
"1495","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,1,1.01,"EA",1.25,0.07,0.721973898
"1496","Smeaton_et_al","CS GM-1","GM-1","Saltmarsh","Basal Silty Sand","UK","England",2019,52.839717,0.1937675,1.01,1.02,"EA",0.77,0.04,0.589484686
"1497","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Organic Silt","UK","England",2019,52.840486,0.19981998,0,0.01,"EA",3.86,0.31,0.563266
"1498","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Organic Silt","UK","England",2019,52.840486,0.19981998,0.01,0.02,"EA",3.51,0.24,0.474022
"1499","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Organic Silt","UK","England",2019,52.840486,0.19981998,0.02,0.03,"EA",3,0.22,0.753268
"1500","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Organic Silt","UK","England",2019,52.840486,0.19981998,0.03,0.04,"EA",4.35,0.18,0.681187
"1501","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Organic Silt","UK","England",2019,52.840486,0.19981998,0.04,0.05,"EA",3.7,0.28,0.667015
"1502","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Organic Silt","UK","England",2019,52.840486,0.19981998,0.05,0.06,"EA",3.74,0.25,0.73129
"1503","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Organic Silt","UK","England",2019,52.840486,0.19981998,0.06,0.07,"EA",3.64,0.27,0.771595
"1504","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Organic Silt","UK","England",2019,52.840486,0.19981998,0.07,0.08,"EA",3.92,0.25,0.688519
"1505","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Organic Silt","UK","England",2019,52.840486,0.19981998,0.08,0.09,"EA",2.76,0.26,0.874832
"1506","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Organic Silt","UK","England",2019,52.840486,0.19981998,0.09,0.1,"EA",4.35,0.26,0.894525
"1507","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Organic Silt","UK","England",2019,52.840486,0.19981998,0.1,0.11,"EA",3.71,0.17,0.699918
"1508","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Organic Silt","UK","England",2019,52.840486,0.19981998,0.11,0.12,"EA",3.36,0.28,1.02532
"1509","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Organic Silt","UK","England",2019,52.840486,0.19981998,0.12,0.13,"EA",3.51,0.25,0.917422
"1510","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Organic Silt","UK","England",2019,52.840486,0.19981998,0.13,0.14,"EA",3.16,0.31,0.823053
"1511","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Silty Sand (Organic)","UK","England",2019,52.840486,0.19981998,0.14,0.15,"EA",2.71,0.22,0.822787
"1512","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Silty Sand (Organic)","UK","England",2019,52.840486,0.19981998,0.15,0.16,"EA",2.74,0.22,1.104948
"1513","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Silty Sand (Organic)","UK","England",2019,52.840486,0.19981998,0.16,0.17,"EA",2.89,0.19,0.772713
"1514","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Silty Sand (Organic)","UK","England",2019,52.840486,0.19981998,0.17,0.18,"EA",3.08,0.2,0.901022
"1515","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Silty Sand (Organic)","UK","England",2019,52.840486,0.19981998,0.18,0.19,"EA",3.09,0.18,1.229083
"1516","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Silty Sand (Organic)","UK","England",2019,52.840486,0.19981998,0.19,0.2,"EA",3.12,0.2,0.927431
"1517","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Silty Sand (Organic)","UK","England",2019,52.840486,0.19981998,0.2,0.21,"EA",3.36,0.17,0.722243
"1518","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Silty Sand (Organic)","UK","England",2019,52.840486,0.19981998,0.21,0.22,"EA",3.07,0.22,0.782648
"1519","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.22,0.23,"EA",2.67,0.18,0.786906
"1520","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.23,0.24,"EA",3.49,0.14,0.74775
"1521","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.24,0.25,"EA",2.39,0.21,0.999168
"1522","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.25,0.26,"EA",3.07,0.13,0.808661
"1523","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.26,0.27,"EA",2.71,0.21,0.893181
"1524","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.27,0.28,"EA",2.62,0.19,0.899225
"1525","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.28,0.29,"EA",2.44,0.16,0.981888
"1526","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.29,0.3,"EA",2.4,0.15,1.032443
"1527","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.3,0.31,"EA",2.27,0.13,0.918405
"1528","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.31,0.32,"EA",2.48,0.14,0.919841
"1529","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.32,0.33,"EA",2.49,0.15,0.85731
"1530","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.33,0.34,"EA",2.62,0.15,0.67619
"1531","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.34,0.35,"EA",2.58,0.15,0.88801
"1532","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.35,0.36,"EA",2.89,0.16,0.948054
"1533","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.36,0.37,"EA",2.73,0.17,0.712637
"1534","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.37,0.38,"EA",2.8,0.17,0.90951
"1535","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.38,0.39,"EA",2.07,0.17,0.77555
"1536","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.39,0.4,"EA",2.01,0.17,0.741674
"1537","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.4,0.41,"EA",2.31,0.17,0.769042
"1538","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.41,0.42,"EA",2.8,NA,0.737101
"1539","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.42,0.43,"EA",2.86,0.17,0.639757
"1540","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.43,0.44,"EA",2.6,NA,0.851853
"1541","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.44,0.45,"EA",2.05,0.23,0.625532
"1542","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.45,0.46,"EA",2.55,NA,0.973371
"1543","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.46,0.47,"EA",2.04,0.18,0.83534
"1544","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.47,0.48,"EA",2.66,NA,0.953409
"1545","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.48,0.49,"EA",2.09,0.14,1.114589
"1546","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.49,0.5,"EA",2.4,NA,0.989545
"1547","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.5,0.51,"EA",2.98,0.16,0.746007
"1548","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.51,0.52,"EA",2.72,NA,0.878333
"1549","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.52,0.53,"EA",2.18,0.14,0.817917
"1550","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.53,0.54,"EA",2.78,NA,0.786252
"1551","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.54,0.55,"EA",2.51,0.15,0.980102
"1552","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.55,0.56,"EA",2.99,NA,0.875635
"1553","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.56,0.57,"EA",3.08,0.14,0.858686
"1554","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.57,0.58,"EA",2.59,NA,0.879787
"1555","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.58,0.59,"EA",2.96,0.14,0.937762
"1556","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.59,0.6,"EA",2.85,NA,0.733239
"1557","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.6,0.61,"EA",2.67,0.14,0.693004
"1558","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.61,0.62,"EA",2.88,NA,0.812764
"1559","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.62,0.63,"EA",2.23,0.16,0.724842
"1560","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.63,0.64,"EA",2.19,NA,0.598518
"1561","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.64,0.65,"EA",2.03,0.14,0.690602
"1562","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.65,0.66,"EA",2.62,NA,0.782245
"1563","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.66,0.67,"EA",2.06,0.17,0.830331
"1564","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.67,0.68,"EA",2.35,NA,0.987943
"1565","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.68,0.69,"EA",2.2,0.14,0.777986
"1566","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.69,0.7,"EA",2.14,NA,0.700728
"1567","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.7,0.71,"EA",3,0.17,0.811215
"1568","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.71,0.72,"EA",2.82,NA,0.893326
"1569","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.72,0.73,"EA",2.96,NA,0.703575
"1570","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.73,0.74,"EA",2.47,NA,0.740525
"1571","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.74,0.75,"EA",2.11,NA,0.687306
"1572","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.75,0.76,"EA",2.09,NA,0.586139
"1573","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.76,0.77,"EA",2.75,NA,0.505492
"1574","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.77,0.78,"EA",2.03,NA,0.373283
"1575","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.78,0.79,"EA",2.64,NA,0.677438
"1576","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.79,0.8,"EA",2.15,NA,0.479408
"1577","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.8,0.81,"EA",2.38,NA,0.547404
"1578","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.81,0.82,"EA",2.1,NA,0.663539
"1579","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.82,0.83,"EA",2.21,NA,0.625617
"1580","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.83,0.84,"EA",2.91,NA,0.76906
"1581","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.84,0.85,"EA",2.02,NA,0.802525
"1582","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.85,0.86,"EA",2.91,NA,0.746488
"1583","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.86,0.87,"EA",2.01,NA,0.652039
"1584","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.87,0.88,"EA",2.81,NA,0.716442
"1585","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.88,0.89,"EA",2.66,NA,0.695579
"1586","Smeaton_et_al","CS GM-5","GM-5","Saltmarsh","Basal Silty Sand","UK","England",2019,52.840486,0.19981998,0.89,0.9,"EA",2.77,NA,0.580109
