"","study_id","site_id","core_id","Habitat_type","Year_collected","Latitude","Longitude","U_depth_m","L_depth_m","OC_perc","N_perc","BD_reported_g_cm3","DOI"
"803","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SUBA1.2","Submerged by subsidence",2015,-33.176,151.567,0.05,0.07,0.176,0.01,0.322329088,NA
"804","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SUBA1.3","Submerged by subsidence",2015,-33.176,151.567,0.15,0.17,0.006,NA,1.837795685,NA
"805","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SUBA1.4","Submerged by subsidence",2015,-33.176,151.567,0.25,0.27,0.018,NA,1.796204835,NA
"806","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SUBA1.5","Submerged by subsidence",2015,-33.176,151.567,0.45,0.47,0.006,NA,1.512867169,NA
"807","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SUBA1.6","Submerged by subsidence",2015,-33.176,151.567,0.65,0.67,0.017,NA,1.200935794,NA
"808","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SUBA1.7","Submerged by subsidence",2015,-33.176,151.567,0.85,0.87,0.016,0.001,1.211333507,NA
"809","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SUBA1.8","Submerged by subsidence",2015,-33.176,151.567,1.05,1.07,0.018,0.001,0.857811282,NA
"810","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SUBA1.9","Submerged by subsidence",2015,-33.176,151.567,1.25,1.27,0.02,0.001,0.837015857,NA
"811","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SUBA1.10","Submerged by subsidence",2015,-33.176,151.567,1.45,1.47,0.025,0.001,1.02677411,NA
"812","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","FAR1.1","Supratidal forest",2015,-33.177,151.569,0,0.02,0.381,0.016,0.096178841,NA
"813","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","FAR1.2","Supratidal forest",2015,-33.177,151.569,0.05,0.07,0.234,0.009,0.345723941,NA
"814","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","FAR1.3","Supratidal forest",2015,-33.177,151.569,0.15,0.17,0.098,0.006,0.86041071,NA
"815","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","FAR1.4","Supratidal forest",2015,-33.177,151.569,0.24,0.26,0.015,0.002,1.03977125,NA
"816","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","FAR1.5","Supratidal forest",2015,-33.177,151.569,0.26,0.28,0.032,0.001,1.835196257,NA
"817","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","FAR1.6","Supratidal forest",2015,-33.177,151.569,0.35,0.37,0.006,NA,1.910579672,NA
"818","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","FAR1.7","Supratidal forest",2015,-33.177,151.569,0.45,0.47,0.011,NA,1.564855732,NA
"819","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","FAR1.8","Supratidal forest",2015,-33.177,151.569,0.55,0.57,0.007,NA,1.546659735,NA
"820","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","FAR1.9","Supratidal forest",2015,-33.177,151.569,0.65,0.67,0.006,NA,1.468676891,NA
"821","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","FAR1.10","Supratidal forest",2015,-33.177,151.569,0.75,0.77,0.01,NA,1.37249805,NA
"822","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","FAR1.11","Supratidal forest",2015,-33.177,151.569,0.85,0.87,0.009,NA,1.083961528,NA
"823","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","FAR1.12","Supratidal forest",2015,-33.177,151.569,0.95,0.97,0.0115,NA,1.203535222,NA
"824","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","FAR1.13","Supratidal forest",2015,-33.177,151.569,1.05,1.07,0.021,0.001,1.107356382,NA
"825","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","FAR1.14","Supratidal forest",2015,-33.177,151.569,1.15,1.17,0.012,NA,1.44268261,NA
"826","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","FAR1.15","Supratidal forest",2015,-33.177,151.569,1.25,1.27,0.004,NA,1.570054588,NA
"827","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","FAR1.16","Supratidal forest",2015,-33.177,151.569,1.35,1.37,0.004,NA,1.312711204,NA
"828","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","FAR1.17","Supratidal forest",2015,-33.177,151.569,1.45,1.47,0.004,NA,1.273719782,NA
"829","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","MAN1.1","Mangrove",2015,-33.177,151.568,0,0.02,0.29,0.014,NA,NA
"830","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","MAN1.2","Mangrove",2015,-33.177,151.568,0.05,0.07,0.25,0.01,0.153366259,NA
"831","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","MAN1.3","Mangrove",2015,-33.177,151.568,0.15,0.17,0.236,0.008,0.213153106,NA
"832","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","MAN1.4","Mangrove",2015,-33.177,151.568,0.25,0.27,0.031,0.001,0.371718222,NA
"833","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","MAN1.5","Mangrove",2015,-33.177,151.568,0.35,0.37,0.006,NA,1.557057447,NA
"834","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","MAN1.6","Mangrove",2015,-33.177,151.568,0.45,0.47,0.002,NA,2.323888744,NA
"835","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","MAN1.7","Mangrove",2015,-33.177,151.568,0.55,0.57,0.007,NA,2.287496751,NA
"836","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","MAN1.8","Mangrove",2015,-33.177,151.568,0.65,0.67,0.006,NA,2.757993241,NA
"837","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","MAN1.9","Mangrove",2015,-33.177,151.568,0.75,0.77,0.01,NA,2.170522485,NA
"838","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","MAN1.10","Mangrove",2015,-33.177,151.568,0.85,0.87,0.013,NA,1.440083182,NA
"839","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","MAN1.11","Mangrove",2015,-33.177,151.568,0.95,0.97,0.015,0.001,1.707824279,NA
"840","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","MAN1.12","Mangrove",2015,-33.177,151.568,1.05,1.07,0.016,0.001,1.616844294,NA
"841","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","MAN1.13","Mangrove",2015,-33.177,151.568,1.15,1.17,0.028,0.001,1.107356382,NA
"842","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","MAN1.13","Mangrove",2015,-33.177,151.568,1.25,1.27,0.027,0.001,0.751234728,NA
"843","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","CAS2.1","Supratidal forest",2015,-33.177,151.569,0,0.02,0.379,0.019,0.122173122,NA
"844","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","CAS2.2","Supratidal forest",2015,-33.177,151.569,0.05,0.07,0.271,0.01,0.413309072,NA
"845","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","CAS2.3","Supratidal forest",2015,-33.177,151.569,0.15,0.17,0.064,0.006,1.135950091,NA
"846","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","CAS2.4","Supratidal forest",2015,-33.177,151.569,0.25,0.27,0.026,0.002,1.528463738,NA
"847","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","CAS2.5","Supratidal forest",2015,-33.177,151.569,0.45,0.47,0.003,NA,2.100337926,NA
"848","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","CAS2.6","Supratidal forest",2015,-33.177,151.569,0.65,0.67,0.004,NA,2.222511048,NA
"849","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","CAS2.7","Supratidal forest",2015,-33.177,151.569,0.85,0.87,0.009,NA,1.655835716,NA
"850","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","CAS2.8","Supratidal forest",2015,-33.177,151.569,1.05,1.07,0.012,NA,1.45567975,NA
"851","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SM1.1","Supratidal forest",2015,-33.177,151.568,0,0.02,0.313,0.014,0.111775409,NA
"852","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SM1.2","Supratidal forest",2015,-33.177,151.568,0.05,0.07,0.208,0.01,0.272939953,NA
"853","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SM1.3","Supratidal forest",2015,-33.177,151.568,0.15,0.17,0.041,0.003,1.224330647,NA
"854","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SM1.4","Supratidal forest",2015,-33.177,151.568,0.25,0.27,0.006,NA,1.69222771,NA
"855","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SM1.5","Supratidal forest",2015,-33.177,151.568,0.45,0.47,0.003,NA,2.030153366,NA
"856","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SM1.6","Supratidal forest",2015,-33.177,151.568,0.65,0.67,0.02,NA,1.814400832,NA
"857","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SM1.7","Supratidal forest",2015,-33.177,151.568,0.85,0.87,0.022,0.001,1.156745516,NA
"858","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SM1.8","Supratidal forest",2015,-33.177,151.568,1.05,1.07,0.0195,0.001,1.219131791,NA
"859","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","PEAT1.1","Shoreline wrack",2015,-33.177,151.568,0,0.05,0.283,0.012,0.368509213,NA
"860","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","PEAT1.2","Shoreline wrack",2015,-33.177,151.568,0.1,0.12,0.276,0.015,0.167504188,NA
"861","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","PEAT1.3","Shoreline wrack",2015,-33.177,151.568,0.17,0.19,0.247,0.013,0.167504188,NA
"862","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","PEAT1.4","Shoreline wrack",2015,-33.177,151.568,0.24,0.26,0.194,0.012,0.184254606,NA
"863","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","PEAT1.5","Shoreline wrack",2015,-33.177,151.568,0.31,0.33,0.192,0.009,0.251256281,NA
