"","study_id","site_id","core_id","Habitat_type","Year_collected","Latitude","Longitude","U_depth_m","L_depth_m","OC_perc","N_perc","BD_reported_g_cm3","DOI"
"105","jupin_et_al_unpublished","PDE","LTMPA02","Mangrove",2021,18.483556,-91.795611,0.08,0.07,1.967681009,0.171842557,0.580395636,"in_submission"
"106","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.43,0.42,2.608707612,0.154860189,0.58504296,"in_submission"
"107","jupin_et_al_unpublished","CP","LTMCA01","Mangrove",2021,18.619833,-91.267861,0.3,0.29,1.642449954,0.129757837,0.586672707,"in_submission"
"108","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.35,0.34,3.081477704,0.191471995,0.586749101,"in_submission"
"109","jupin_et_al_unpublished","CP","LTMCA03","Mangrove",2021,18.627417,-91.279389,0.18,0.17,4.810712698,0.473882884,0.586825496,"in_submission"
"110","jupin_et_al_unpublished","PDE","LTMPA02","Mangrove",2021,18.483556,-91.795611,0.19,0.18,1.674866284,0.140835396,0.588327919,"in_submission"
"111","jupin_et_al_unpublished","CP","LTMCA03","Mangrove",2021,18.627417,-91.279389,0.69,0.68,2.763788657,0.176632359,0.590581552,"in_submission"
"112","jupin_et_al_unpublished","EV","EVC02","Mangrove",2021,23.438944,-106.573861,0.02,0.01,6.34772503,0.392864563,0.591400246,"in_submission"
"113","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.3,0.29,2.378953476,0.180994579,0.591765665,"in_submission"
"114","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.09,0.08,5.703081975,0.368925423,0.597915412,"in_submission"
"115","jupin_et_al_unpublished","CP","LTMCA01","Mangrove",2021,18.619833,-91.267861,0.04,0.03,6.364387648,0.530856367,0.598080933,"in_submission"
"116","jupin_et_al_unpublished","CP","LTMCA03","Mangrove",2021,18.627417,-91.279389,0.03,0.02,9.125314895,0.641190184,0.598297384,"in_submission"
"117","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.25,0.24,3.474059697,0.216237818,0.60608961,"in_submission"
"118","jupin_et_al_unpublished","CP","LTMCA03","Mangrove",2021,18.627417,-91.279389,0.5,0.49,3.427601283,0.272381738,0.606649836,"in_submission"
"119","jupin_et_al_unpublished","CP","LTMCA03","Mangrove",2021,18.627417,-91.279389,0.13,0.12,5.141430062,0.417106937,0.612035639,"in_submission"
"120","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.21,0.2,3.792354051,0.245650907,0.620082513,"in_submission"
"121","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.38,0.37,2.992917399,0.183690917,0.624742569,"in_submission"
"122","jupin_et_al_unpublished","CP","LTMCA03","Mangrove",2021,18.627417,-91.279389,0.51,0.5,3.460726355,0.28773602,0.62649964,"in_submission"
"123","jupin_et_al_unpublished","CP","LTMCA03","Mangrove",2021,18.627417,-91.279389,0.42,0.41,4.395405837,0.234166812,0.627021668,"in_submission"
"124","jupin_et_al_unpublished","CP","LTMCA01","Mangrove",2021,18.619833,-91.267861,0.36,0.35,1.622622892,0.115444987,0.627632823,"in_submission"
"125","jupin_et_al_unpublished","EV","EVC02","Mangrove",2021,23.438944,-106.573861,0.1,0.09,3.45064874,0.227758794,0.627639189,"in_submission"
"126","jupin_et_al_unpublished","CP","LTMCA03","Mangrove",2021,18.627417,-91.279389,0.59,0.58,3.875772631,0.269009761,0.630637669,"in_submission"
"127","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.39,0.38,3.086384552,0.175448456,0.635577838,"in_submission"
"128","jupin_et_al_unpublished","CP","LTMCA03","Mangrove",2021,18.627417,-91.279389,0.55,0.54,4.318726648,0.261047652,0.63559057,"in_submission"
"129","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.14,0.13,4.898022347,0.332344063,0.642351472,"in_submission"
"130","jupin_et_al_unpublished","PDE","LTMPA02","Mangrove",2021,18.483556,-91.795611,0.38,0.37,1.269102079,0.093251681,0.64414674,"in_submission"
"131","jupin_et_al_unpublished","PDE","LTMPA02","Mangrove",2021,18.483556,-91.795611,0.12,0.11,1.730033121,0.158059245,0.646196656,"in_submission"
"132","jupin_et_al_unpublished","PDE","LTMPA02","Mangrove",2021,18.483556,-91.795611,0.01,0,3.890345123,0.261628089,0.646578628,"in_submission"
"133","jupin_et_al_unpublished","CP","LTMCA03","Mangrove",2021,18.627417,-91.279389,0.48,0.47,2.999803775,0.2324573,0.648679473,"in_submission"
"134","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.46,0.45,2.047080848,0.124801643,0.652550121,"in_submission"
"135","jupin_et_al_unpublished","CP","LTMCA03","Mangrove",2021,18.627417,-91.279389,0.07,0.06,6.905202973,0.505792642,0.65302122,"in_submission"
"136","jupin_et_al_unpublished","EV","EVC02","Mangrove",2021,23.438944,-106.573861,0.14,0.13,2.707501671,0.208715574,0.66148317,"in_submission"
"137","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.64,0.63,3.099569037,0.136669729,0.664709559,"in_submission"
"138","jupin_et_al_unpublished","EV","EVC02","Mangrove",2021,23.438944,-106.573861,0.66,0.65,3.415423804,0.189340659,0.666065559,"in_submission"
"139","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.16,0.15,4.261307273,0.29685416,0.669204094,"in_submission"
"140","jupin_et_al_unpublished","EV","EVC02","Mangrove",2021,23.438944,-106.573861,0.08,0.07,4.188900628,0.289077048,0.670036793,"in_submission"
"141","jupin_et_al_unpublished","CP","LTMCA03","Mangrove",2021,18.627417,-91.279389,0.72,0.71,2.655661145,0.201957818,0.670337278,"in_submission"
"142","jupin_et_al_unpublished","EV","EVC02","Mangrove",2021,23.438944,-106.573861,0.06,0.05,4.703359315,0.330554869,0.676697109,"in_submission"
"143","jupin_et_al_unpublished","CP","LTMCA01","Mangrove",2021,18.619833,-91.267861,0.06,0.05,5.653247033,0.465690207,0.678727926,"in_submission"
"144","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.42,0.41,2.898125749,0.172508846,0.684024603,"in_submission"
"145","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.18,0.17,4.306612081,0.285267589,0.68459756,"in_submission"
"146","jupin_et_al_unpublished","CP","LTMCA03","Mangrove",2021,18.627417,-91.279389,0.16,0.15,4.141269174,0.341646712,0.686405561,"in_submission"
"147","jupin_et_al_unpublished","CP","LTMCA03","Mangrove",2021,18.627417,-91.279389,0.63,0.62,3.537571254,0.174196444,0.686672941,"in_submission"
"148","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.62,0.61,3.026109856,0.13468355,0.693077336,"in_submission"
"149","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.27,0.26,2.880832294,0.193370942,0.698615928,"in_submission"
"150","jupin_et_al_unpublished","CP","LTMCA03","Mangrove",2021,18.627417,-91.279389,0.67,0.66,2.950188237,0.163477037,0.700958689,"in_submission"
"151","jupin_et_al_unpublished","CP","LTMCA03","Mangrove",2021,18.627417,-91.279389,0.43,0.42,3.494939518,0.22916895,0.701238801,"in_submission"
"152","jupin_et_al_unpublished","CP","LTMCA03","Mangrove",2021,18.627417,-91.279389,0.53,0.52,3.745353072,0.29488498,0.701697168,"in_submission"
"153","jupin_et_al_unpublished","CP","LTMCA01","Mangrove",2021,18.619833,-91.267861,0.18,0.17,3.243215894,0.242245437,0.70229559,"in_submission"
"154","jupin_et_al_unpublished","EV","EVC02","Mangrove",2021,23.438944,-106.573861,0.6,0.59,3.626182514,0.187112749,0.703211049,"in_submission"
"155","jupin_et_al_unpublished","EV","EVC02","Mangrove",2021,23.438944,-106.573861,0.12,0.11,2.869426976,0.209485325,0.705124728,"in_submission"
"156","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.32,0.31,2.825759429,0.174687915,0.705873393,"in_submission"
"157","jupin_et_al_unpublished","CP","LTMCA03","Mangrove",2021,18.627417,-91.279389,0.28,0.27,3.766484641,0.265896991,0.713691084,"in_submission"
"158","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.22,0.21,3.86009137,0.250556477,0.714047591,"in_submission"
"159","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.11,0.1,3.860595311,0.307165174,0.723189451,"in_submission"
"160","jupin_et_al_unpublished","CP","LTMCA01","Mangrove",2021,18.619833,-91.267861,0.2,0.19,2.10701049,0.17584837,0.730115874,"in_submission"
"161","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.31,0.3,2.919867219,0.171187355,0.731338184,"in_submission"
"162","jupin_et_al_unpublished","CP","LTMCA01","Mangrove",2021,18.619833,-91.267861,0.46,0.45,1.735096659,0.11260969,0.733604551,"in_submission"
"163","jupin_et_al_unpublished","CP","LTMCA01","Mangrove",2021,18.619833,-91.267861,0.14,0.13,2.419819525,0.220556431,0.7342921,"in_submission"
"164","jupin_et_al_unpublished","CP","LTMCA03","Mangrove",2021,18.627417,-91.279389,0.56,0.55,4.4348811,0.285988254,0.739232269,"in_submission"
"165","jupin_et_al_unpublished","EV","EVC02","Mangrove",2021,23.438944,-106.573861,0.68,0.67,3.509368309,0.181569737,0.741047909,"in_submission"
"166","jupin_et_al_unpublished","EV","EVC02","Mangrove",2021,23.438944,-106.573861,0.54,0.53,3.36171243,0.171272094,0.741465532,"in_submission"
"167","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.6,0.59,2.452506883,0.142757367,0.743815932,"in_submission"
"168","jupin_et_al_unpublished","EV","EVC01","Mangrove",2021,23.423833,-106.558194,0.01,0,4.560897936,0.241430433,0.745044608,"in_submission"
"169","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.29,0.28,2.767319308,0.194226187,0.749150805,"in_submission"
"170","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.54,0.53,1.69361886,0.111912164,0.74944365,"in_submission"
"171","jupin_et_al_unpublished","CP","LTMCA03","Mangrove",2021,18.627417,-91.279389,0.23,0.22,4.477533047,0.373611806,0.750678693,"in_submission"
"172","jupin_et_al_unpublished","CP","LTMCA03","Mangrove",2021,18.627417,-91.279389,0.47,0.46,3.181509634,0.233500577,0.753174242,"in_submission"
"173","jupin_et_al_unpublished","CP","LTMCA03","Mangrove",2021,18.627417,-91.279389,0.3,0.29,3.668225786,0.263003957,0.753352496,"in_submission"
"174","jupin_et_al_unpublished","CP","LTMCA03","Mangrove",2021,18.627417,-91.279389,0.33,0.32,3.348424161,0.243057229,0.759209398,"in_submission"
"175","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.49,0.48,1.80097536,0.113900131,0.75954044,"in_submission"
"176","jupin_et_al_unpublished","CP","LTMCA03","Mangrove",2021,18.627417,-91.279389,0.15,0.14,4.253625777,0.334011617,0.761501229,"in_submission"
"177","jupin_et_al_unpublished","EV","EVC02","Mangrove",2021,23.438944,-106.573861,0.58,0.57,3.959392429,0.193964832,0.772658627,"in_submission"
"178","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.36,0.35,4.358726517,0.180863169,0.77877909,"in_submission"
"179","jupin_et_al_unpublished","EV","EVC02","Mangrove",2021,23.438944,-106.573861,0.56,0.55,3.721685889,0.198661638,0.781904893,"in_submission"
"180","jupin_et_al_unpublished","EV","EVC02","Mangrove",2021,23.438944,-106.573861,0.16,0.15,2.809975862,0.198264258,0.78243838,"in_submission"
"181","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.68,0.67,3.538020854,0.149916032,0.7872334,"in_submission"
"182","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.34,0.33,2.718704032,0.178824287,0.792351823,"in_submission"
"183","jupin_et_al_unpublished","CP","LTMCA01","Mangrove",2021,18.619833,-91.267861,0.54,0.53,3.837419133,0.210391359,0.803543599,"in_submission"
"184","jupin_et_al_unpublished","EV","EVC02","Mangrove",2021,23.438944,-106.573861,0.18,0.17,2.36938968,0.164696795,0.804537999,"in_submission"
"185","jupin_et_al_unpublished","CP","LTMCA03","Mangrove",2021,18.627417,-91.279389,0.65,0.64,3.226514241,0.174696752,0.809642416,"in_submission"
"186","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.37,0.36,2.527589827,0.170501687,0.813614924,"in_submission"
"187","jupin_et_al_unpublished","PDE","LTMPA02","Mangrove",2021,18.483556,-91.795611,0.03,0.02,3.276149778,0.275445951,0.820235769,"in_submission"
"188","jupin_et_al_unpublished","PDE","LTMPA02","Mangrove",2021,18.483556,-91.795611,0.2,0.19,1.733280535,0.140711872,0.824373798,"in_submission"
"189","jupin_et_al_unpublished","CP","LTMCA03","Mangrove",2021,18.627417,-91.279389,0.26,0.25,3.753442691,0.344814498,0.827009404,"in_submission"
"190","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.47,0.46,2.400588007,0.117183597,0.827289516,"in_submission"
"191","jupin_et_al_unpublished","PDE","LTMPA02","Mangrove",2021,18.483556,-91.795611,0.02,0.01,4.659764914,0.264154961,0.833426531,"in_submission"
"192","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.45,0.44,2.026485809,0.122828558,0.836456841,"in_submission"
"193","jupin_et_al_unpublished","CP","LTMCA01","Mangrove",2021,18.619833,-91.267861,0.48,0.47,2.388434907,0.128252303,0.836864278,"in_submission"
"194","jupin_et_al_unpublished","CP","LTMCA01","Mangrove",2021,18.619833,-91.267861,0.56,0.55,3.860499757,0.20088213,0.836902475,"in_submission"
"195","jupin_et_al_unpublished","PDE","LTMPA02","Mangrove",2021,18.483556,-91.795611,0.4,0.39,0.972256025,0.090899463,0.837819207,"in_submission"
"196","jupin_et_al_unpublished","CP","LTMCA03","Mangrove",2021,18.627417,-91.279389,0.36,0.35,3.417925006,0.241212731,0.839729067,"in_submission"
"197","jupin_et_al_unpublished","PDE","LTMPA02","Mangrove",2021,18.483556,-91.795611,0.04,0.03,3.473922936,0.243515588,0.84298856,"in_submission"
"198","jupin_et_al_unpublished","CP","LTMCA03","Mangrove",2021,18.627417,-91.279389,0.73,0.72,2.726070615,0.306015388,0.844720166,"in_submission"
"199","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.26,0.25,2.942277175,0.207844509,0.845394983,"in_submission"
"200","jupin_et_al_unpublished","PDE","LTMPA02","Mangrove",2021,18.483556,-91.795611,0.32,0.31,2.009698652,0.136952227,0.847737743,"in_submission"
"201","jupin_et_al_unpublished","EV","EVC01","Mangrove",2021,23.423833,-106.558194,0.05,0.04,2.193739372,0.173189529,0.84859718,"in_submission"
"202","jupin_et_al_unpublished","CP","LTMCA03","Mangrove",2021,18.627417,-91.279389,0.37,0.36,3.462646416,0.227822345,0.854625969,"in_submission"
"203","jupin_et_al_unpublished","EV","EVC01","Mangrove",2021,23.423833,-106.558194,0.02,0.01,3.599589938,0.243589306,0.857719941,"in_submission"
"204","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.57,0.56,2.564713356,0.126738648,0.861934364,"in_submission"
"205","jupin_et_al_unpublished","PDE","LTMPA02","Mangrove",2021,18.483556,-91.795611,0.16,0.15,1.64139466,0.147324571,0.865448505,"in_submission"
"206","jupin_et_al_unpublished","EV","EVC01","Mangrove",2021,23.423833,-106.558194,0.04,0.03,2.798436782,0.182142218,0.873009002,"in_submission"
"207","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.41,0.4,2.394128013,0.135822254,0.875316112,"in_submission"
"208","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.4,0.39,2.483622266,0.147535396,0.875774478,"in_submission"
"209","jupin_et_al_unpublished","CP","LTMCA01","Mangrove",2021,18.619833,-91.267861,0.6,0.59,3.777550302,0.228702843,0.885018197,"in_submission"
"210","jupin_et_al_unpublished","PDE","LTMPA02","Mangrove",2021,18.483556,-91.795611,0.15,0.14,1.638840679,0.142254225,0.891295268,"in_submission"
"211","jupin_et_al_unpublished","EV","EVC02","Mangrove",2021,23.438944,-106.573861,0.52,0.51,2.449441503,0.129183171,0.902777342,"in_submission"
"212","jupin_et_al_unpublished","EV","EVC02","Mangrove",2021,23.438944,-106.573861,0.5,0.49,2.701022406,0.1753511,0.904636272,"in_submission"
"213","jupin_et_al_unpublished","EV","EVC02","Mangrove",2021,23.438944,-106.573861,0.26,0.25,1.97214312,0.142804847,0.905039889,"in_submission"
"214","jupin_et_al_unpublished","PDE","LTMPA02","Mangrove",2021,18.483556,-91.795611,0.34,0.33,2.140484354,0.132026634,0.907809185,"in_submission"
"215","jupin_et_al_unpublished","CP","LTMCA01","Mangrove",2021,18.619833,-91.267861,0.42,0.41,1.673004549,0.12237881,0.909298875,"in_submission"
"216","jupin_et_al_unpublished","CP","LTMCA03","Mangrove",2021,18.627417,-91.279389,0.4,0.39,3.438488815,0.223521886,0.914888397,"in_submission"
"217","jupin_et_al_unpublished","EV","EVC01","Mangrove",2021,23.423833,-106.558194,0.11,0.1,1.568688503,0.128167914,0.917217152,"in_submission"
"218","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.33,0.32,4.213535958,0.170993788,0.920490651,"in_submission"
"219","jupin_et_al_unpublished","PDE","LTMPA02","Mangrove",2021,18.483556,-91.795611,0.13,0.12,1.555976569,0.146269582,0.926092905,"in_submission"
"220","jupin_et_al_unpublished","EV","EVC02","Mangrove",2021,23.438944,-106.573861,0.48,0.47,2.791388694,0.156215125,0.926441773,"in_submission"
"221","jupin_et_al_unpublished","CP","LTMCA01","Mangrove",2021,18.619833,-91.267861,0.28,0.27,1.53557403,0.130249208,0.930918483,"in_submission"
"222","jupin_et_al_unpublished","EV","EVC01","Mangrove",2021,23.423833,-106.558194,0.09,0.08,2.321891871,0.145505724,0.935873931,"in_submission"
"223","jupin_et_al_unpublished","CP","LTMCA03","Mangrove",2021,18.627417,-91.279389,0.38,0.37,3.148963746,0.245496308,0.938214145,"in_submission"
"224","jupin_et_al_unpublished","CP","LTMCA01","Mangrove",2021,18.619833,-91.267861,0.52,0.51,2.563615406,0.166369474,0.938519723,"in_submission"
"225","jupin_et_al_unpublished","PDE","LTMPA02","Mangrove",2021,18.483556,-91.795611,0.36,0.35,1.502517425,0.101604105,0.939843892,"in_submission"
"226","jupin_et_al_unpublished","EV","EVC02","Mangrove",2021,23.438944,-106.573861,0.62,0.61,3.571645914,0.192217312,0.942024951,"in_submission"
"227","jupin_et_al_unpublished","CP","LTMCA01","Mangrove",2021,18.619833,-91.267861,0.5,0.49,2.421855175,0.139635031,0.943701808,"in_submission"
"228","jupin_et_al_unpublished","EV","EVC02","Mangrove",2021,23.438944,-106.573861,0.38,0.37,2.196778475,0.126914023,0.944211104,"in_submission"
"229","jupin_et_al_unpublished","PDE","LTMPA02","Mangrove",2021,18.483556,-91.795611,0.17,0.16,1.834475055,0.147711817,0.946515667,"in_submission"
"230","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.55,0.54,2.597858821,0.120969024,0.947890766,"in_submission"
"231","jupin_et_al_unpublished","EV","EVC01","Mangrove",2021,23.423833,-106.558194,0.1,0.09,1.855374682,0.153292959,0.948704621,"in_submission"
"232","jupin_et_al_unpublished","PDE","LTMPA02","Mangrove",2021,18.483556,-91.795611,0.18,0.17,1.439971335,0.14201888,0.950208062,"in_submission"
"233","jupin_et_al_unpublished","CP","LTMCA03","Mangrove",2021,18.627417,-91.279389,0.34,0.33,3.750074905,0.261466562,0.955071837,"in_submission"
"234","jupin_et_al_unpublished","CP","LTMCA01","Mangrove",2021,18.619833,-91.267861,0.34,0.33,1.531754433,0.120316259,0.95747826,"in_submission"
"235","jupin_et_al_unpublished","EV","EVC02","Mangrove",2021,23.438944,-106.573861,0.24,0.23,2.289633379,0.146965167,0.959435229,"in_submission"
"236","jupin_et_al_unpublished","CP","LTMCA01","Mangrove",2021,18.619833,-91.267861,0.08,0.07,3.607466046,0.287414789,0.95982102,"in_submission"
"237","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.58,0.57,2.625832912,0.139449165,0.960928739,"in_submission"
"238","jupin_et_al_unpublished","CP","LTMCA01","Mangrove",2021,18.619833,-91.267861,0.44,0.43,1.619895416,0.120077816,0.973177303,"in_submission"
"239","jupin_et_al_unpublished","PDE","LTMPA02","Mangrove",2021,18.483556,-91.795611,0.14,0.13,1.596725074,0.146295368,0.97475612,"in_submission"
"240","jupin_et_al_unpublished","CP","LTMCA01","Mangrove",2021,18.619833,-91.267861,0.58,0.57,3.21641318,0.212996893,0.978805022,"in_submission"
"241","jupin_et_al_unpublished","EV","EVC01","Mangrove",2021,23.423833,-106.558194,0.08,0.07,1.921700832,0.143314133,0.979544774,"in_submission"
"242","jupin_et_al_unpublished","EV","EVC02","Mangrove",2021,23.438944,-106.573861,0.4,0.39,2.375565634,0.125689752,0.980551907,"in_submission"
"243","jupin_et_al_unpublished","PDE","LTMPA02","Mangrove",2021,18.483556,-91.795611,0.05,0.04,2.599632036,0.232401736,0.981084121,"in_submission"
"244","jupin_et_al_unpublished","EV","EVC02","Mangrove",2021,23.438944,-106.573861,0.44,0.43,2.111672731,0.115679993,0.988493102,"in_submission"
"245","jupin_et_al_unpublished","PDE","LTMPA02","Mangrove",2021,18.483556,-91.795611,0.26,0.25,1.49745957,0.139511839,1.000895728,"in_submission"
"246","jupin_et_al_unpublished","CP","LTMCA01","Mangrove",2021,18.619833,-91.267861,0.12,0.11,2.329461597,0.216386704,1.004397137,"in_submission"
"247","jupin_et_al_unpublished","CP","LTMCA01","Mangrove",2021,18.619833,-91.267861,0.24,0.23,1.84964747,0.148448044,1.011017983,"in_submission"
"248","jupin_et_al_unpublished","EV","EVC02","Mangrove",2021,23.438944,-106.573861,0.34,0.33,1.708741679,0.100019808,1.019527042,"in_submission"
"249","jupin_et_al_unpublished","EV","EVC02","Mangrove",2021,23.438944,-106.573861,0.3,0.29,1.737615705,0.128149079,1.023544113,"in_submission"
"250","jupin_et_al_unpublished","PDE","LTMPA02","Mangrove",2021,18.483556,-91.795611,0.06,0.05,2.351569236,0.203355926,1.02992559,"in_submission"
"251","jupin_et_al_unpublished","EV","EVC02","Mangrove",2021,23.438944,-106.573861,0.22,0.21,2.119866806,0.160990884,1.031225567,"in_submission"
"252","jupin_et_al_unpublished","PDE","LTMPA02","Mangrove",2021,18.483556,-91.795611,0.44,0.43,1.06211338,0.084049214,1.040366154,"in_submission"
"253","jupin_et_al_unpublished","EV","EVC02","Mangrove",2021,23.438944,-106.573861,0.42,0.41,2.23037555,0.128916993,1.044240622,"in_submission"
"254","jupin_et_al_unpublished","EV","EVC02","Mangrove",2021,23.438944,-106.573861,0.46,0.45,2.10208884,0.127029558,1.046969174,"in_submission"
"255","jupin_et_al_unpublished","CP","LTMCA03","Mangrove",2021,18.627417,-91.279389,0.7,0.69,2.522308656,0.166691274,1.060215959,"in_submission"
"256","jupin_et_al_unpublished","CP","LTMCA01","Mangrove",2021,18.619833,-91.267861,0.4,0.39,1.616694715,0.114330832,1.064786889,"in_submission"
"257","jupin_et_al_unpublished","CP","LTMCA01","Mangrove",2021,18.619833,-91.267861,0.1,0.09,2.599786003,0.235759664,1.067053255,"in_submission"
"258","jupin_et_al_unpublished","PDE","LTMPA01","Mangrove",2021,18.338861,-91.795917,0.61,0.6,2.900529922,0.158645205,1.078486946,"in_submission"
"259","jupin_et_al_unpublished","CP","LTMCA03","Mangrove",2021,18.627417,-91.279389,0.75,0.74,3.399227959,0.283309798,1.081593651,"in_submission"
"260","jupin_et_al_unpublished","CP","LTMCA03","Mangrove",2021,18.627417,-91.279389,0.32,0.31,3.9280275,0.254564291,1.085808073,"in_submission"
