"","study_id","site_id","core_id","Habitat_type","Year_collected","Latitude","Longitude","U_depth_m","L_depth_m","OC_perc","N_perc","BD_reported_g_cm3","DOI"
"112","Adame et al. 2015","St Chila",1,"Mangroves",2012,"15.1800871","-86.8383125",0.5,1.22,14.69,0.69,0.39,"https://bg.copernicus.org/articles/12/3805/2015/"
"113","Adame et al. 2015","St Chila",2,"Mangroves",2012,"15.1800871","-86.8383125",0,0.15,23.9,1.11,0.21,"https://bg.copernicus.org/articles/12/3805/2015/"
"114","Adame et al. 2015","St Chila",2,"Mangroves",2012,"15.1800871","-86.8383125",0.15,0.3,28.24,1.43,0.16,"https://bg.copernicus.org/articles/12/3805/2015/"
"115","Adame et al. 2015","St Chila",2,"Mangroves",2012,"15.1800871","-86.8383125",0.3,0.5,2.19,0.11,0.76,"https://bg.copernicus.org/articles/12/3805/2015/"
"116","Adame et al. 2015","St Chila",2,"Mangroves",2012,"15.1800871","-86.8383125",0.5,1,9.45,0.28,0.55,"https://bg.copernicus.org/articles/12/3805/2015/"
"117","Adame et al. 2015","St Chila",2,"Mangroves",2012,"15.1800871","-86.8383125",1,1.28,9.61,0.56,0.57,"https://bg.copernicus.org/articles/12/3805/2015/"
"118","Adame et al. 2015","St Chila",3,"Mangroves",2012,"15.1800871","-86.8383125",0,0.15,30.2,1.32,0.11,"https://bg.copernicus.org/articles/12/3805/2015/"
"119","Adame et al. 2015","St Chila",3,"Mangroves",2012,"15.1800871","-86.8383125",0.15,0.3,9.41,0.69,0.31,"https://bg.copernicus.org/articles/12/3805/2015/"
"120","Adame et al. 2015","St Chila",3,"Mangroves",2012,"15.1800871","-86.8383125",0.3,0.5,14.22,0.6,0.32,"https://bg.copernicus.org/articles/12/3805/2015/"
"121","Adame et al. 2015","St Chila",3,"Mangroves",2012,"15.1800871","-86.8383125",0.5,1,15.24,0.41,0.42,"https://bg.copernicus.org/articles/12/3805/2015/"
"122","Adame et al. 2015","St Chila",3,"Mangroves",2012,"15.1800871","-86.8383125",1,1.32,14.97,0.02,1.17,"https://bg.copernicus.org/articles/12/3805/2015/"
"123","Adame et al. 2015","St Chila",4,"Mangroves",2012,"15.1800871","-86.8383125",0,0.15,29.46,1.51,0.21,"https://bg.copernicus.org/articles/12/3805/2015/"
"124","Adame et al. 2015","St Chila",4,"Mangroves",2012,"15.1800871","-86.8383125",0.15,0.3,21,1.04,0.13,"https://bg.copernicus.org/articles/12/3805/2015/"
"125","Adame et al. 2015","St Chila",4,"Mangroves",2012,"15.1800871","-86.8383125",0.3,0.5,13.44,0.45,0.48,"https://bg.copernicus.org/articles/12/3805/2015/"
"126","Adame et al. 2015","St Chila",4,"Mangroves",2012,"15.1800871","-86.8383125",0.5,1.53,16.12,0.54,0.41,"https://bg.copernicus.org/articles/12/3805/2015/"
"127","Adame et al. 2015","St Chila",5,"Mangroves",2012,"15.1800871","-86.8383125",0,0.15,32.05,1.43,0.11,"https://bg.copernicus.org/articles/12/3805/2015/"
"128","Adame et al. 2015","St Chila",5,"Mangroves",2012,"15.1800871","-86.8383125",0.15,0.3,16.63,1.2,0.11,"https://bg.copernicus.org/articles/12/3805/2015/"
