"","Database","study_id","site_id","core_id","Habitat_type","Year_collected","Latitude","Longitude","U_depth_m","L_depth_m","OC_perc","N_perc","BD_reported_g_cm3","DOI"
"286","Weston","Weston et al 2023","York","2","Salt marsh",2014,36.96332,-76.49417,0.44,0.45,0.247695863,0.021256123,1.549127134,"https://doi.org/10.1038/s41558-018-0162-5"
"287","Weston","Weston et al 2023","York","2","Salt marsh",2014,36.96332,-76.49417,0.49,0.5,0.194667235,0.017020807,2.502261839,"https://doi.org/10.1038/s41558-018-0162-5"
"288","Weston","Weston et al 2023","York","2","Salt marsh",2014,36.96332,-76.49417,0.54,0.56,0.196303546,0.019384043,1.933047501,"https://doi.org/10.1038/s41558-018-0162-5"
"289","Weston","Weston et al 2023","York","2","Salt marsh",2014,36.96332,-76.49417,0.6,0.62,0.2609,0.0224,1.824295674,"https://doi.org/10.1038/s41558-018-0162-5"
"290","Weston","Weston et al 2023","York","2","Salt marsh",2014,36.96332,-76.49417,0.66,0.68,0.2405,0.0195,1.886444272,"https://doi.org/10.1038/s41558-018-0162-5"
"291","Weston","Weston et al 2023","York","2","Salt marsh",2014,36.96332,-76.49417,0.72,0.74,0.2311,0.0217,2.102985436,"https://doi.org/10.1038/s41558-018-0162-5"
"292","Weston","Weston et al 2023","York","2","Salt marsh",2014,36.96332,-76.49417,0.78,0.8,0.2033,0.0213,1.978774078,"https://doi.org/10.1038/s41558-018-0162-5"
"293","Weston","Weston et al 2023","York","2","Salt marsh",2014,36.96332,-76.49417,0.84,0.86,0.133353576,0.019779706,2.129777529,"https://doi.org/10.1038/s41558-018-0162-5"
"294","Weston","Weston et al 2023","York","3","Salt marsh",2014,37.22171,-76.40216,0,0.01,12.17260265,0.775603116,0.147132785,"https://doi.org/10.1038/s41558-018-0162-5"
"295","Weston","Weston et al 2023","York","3","Salt marsh",2014,37.22171,-76.40216,0.01,0.02,10.52711773,0.717656851,0.146642103,"https://doi.org/10.1038/s41558-018-0162-5"
"296","Weston","Weston et al 2023","York","3","Salt marsh",2014,37.22171,-76.40216,0.02,0.03,5.956136703,0.383834124,0.357256728,"https://doi.org/10.1038/s41558-018-0162-5"
"297","Weston","Weston et al 2023","York","3","Salt marsh",2014,37.22171,-76.40216,0.03,0.04,10.7417078,0.511581123,0.446156631,"https://doi.org/10.1038/s41558-018-0162-5"
"298","Weston","Weston et al 2023","York","3","Salt marsh",2014,37.22171,-76.40216,0.04,0.05,10.68129539,0.683191359,0.153251091,"https://doi.org/10.1038/s41558-018-0162-5"
"299","Weston","Weston et al 2023","York","3","Salt marsh",2014,37.22171,-76.40216,0.09,0.1,6.475615978,0.414255112,0.356758741,"https://doi.org/10.1038/s41558-018-0162-5"
"300","Weston","Weston et al 2023","York","3","Salt marsh",2014,37.22171,-76.40216,0.14,0.15,14.39898491,0.810416222,0.231506967,"https://doi.org/10.1038/s41558-018-0162-5"
"301","Weston","Weston et al 2023","York","3","Salt marsh",2014,37.22171,-76.40216,0.19,0.2,15.40594578,0.893691897,0.224110209,"https://doi.org/10.1038/s41558-018-0162-5"
"302","Weston","Weston et al 2023","York","3","Salt marsh",2014,37.22171,-76.40216,0.24,0.25,12.33865833,0.675287545,0.26452634,"https://doi.org/10.1038/s41558-018-0162-5"
"303","Weston","Weston et al 2023","York","3","Salt marsh",2014,37.22171,-76.40216,0.29,0.3,9.866291046,0.538867712,0.337533257,"https://doi.org/10.1038/s41558-018-0162-5"
"304","Weston","Weston et al 2023","York","3","Salt marsh",2014,37.22171,-76.40216,0.34,0.35,8.698767662,0.523302019,0.428523733,"https://doi.org/10.1038/s41558-018-0162-5"
"305","Weston","Weston et al 2023","York","3","Salt marsh",2014,37.22171,-76.40216,0.39,0.4,5.712049961,0.353702635,0.52201267,"https://doi.org/10.1038/s41558-018-0162-5"
"306","Weston","Weston et al 2023","York","3","Salt marsh",2014,37.22171,-76.40216,0.44,0.45,6.408528328,0.369754225,0.464953529,"https://doi.org/10.1038/s41558-018-0162-5"
"307","Weston","Weston et al 2023","York","3","Salt marsh",2014,37.22171,-76.40216,0.49,0.5,4.442047119,0.266778857,0.593153048,"https://doi.org/10.1038/s41558-018-0162-5"
"308","Weston","Weston et al 2023","York","3","Salt marsh",2014,37.22171,-76.40216,0.54,0.56,2.251324415,0.114084281,1.101093005,"https://doi.org/10.1038/s41558-018-0162-5"
"309","Weston","Weston et al 2023","York","3","Salt marsh",2014,37.22171,-76.40216,0.6,0.62,1.455777049,0.079647794,1.358560463,"https://doi.org/10.1038/s41558-018-0162-5"
"310","Weston","Weston et al 2023","York","3","Salt marsh",2014,37.22171,-76.40216,0.66,0.68,1.337298632,0.065988451,1.561894608,"https://doi.org/10.1038/s41558-018-0162-5"
"311","Weston","Weston et al 2023","York","3","Salt marsh",2014,37.22171,-76.40216,0.72,0.74,3.719661713,0.242854834,1.594809269,"https://doi.org/10.1038/s41558-018-0162-5"
"312","Weston","Weston et al 2023","York","3","Salt marsh",2014,37.22171,-76.40216,0.78,0.8,2.147075653,0.133330479,1.856902897,"https://doi.org/10.1038/s41558-018-0162-5"
"313","Weston","Weston et al 2023","York","3","Salt marsh",2014,37.22171,-76.40216,0.84,0.86,0.526870787,0.031140108,1.676825012,"https://doi.org/10.1038/s41558-018-0162-5"
"314","Weston","Weston et al 2023","York","3","Salt marsh",2014,37.22171,-76.40216,0.9,0.92,1.02551353,0.055596393,1.742720083,"https://doi.org/10.1038/s41558-018-0162-5"
"315","Weston","Weston et al 2023","York","3","Salt marsh",2014,37.22171,-76.40216,0.96,0.98,0.465434819,0.034031674,2.231711555,"https://doi.org/10.1038/s41558-018-0162-5"
"316","Weston","Weston et al 2023","York","3","Salt marsh",2014,37.22171,-76.40216,1.02,1.04,0.442371696,0.032221474,1.462662378,"https://doi.org/10.1038/s41558-018-0162-5"
"317","Weston","Weston et al 2023","York","5","Salt marsh",2014,37.2982,-76.55528,0,0.01,7.181909084,0.511079907,0.547384464,"https://doi.org/10.1038/s41558-018-0162-5"
"318","Weston","Weston et al 2023","York","5","Salt marsh",2014,37.2982,-76.55528,0.01,0.02,6.528403759,0.449719578,0.404684864,"https://doi.org/10.1038/s41558-018-0162-5"
"319","Weston","Weston et al 2023","York","5","Salt marsh",2014,37.2982,-76.55528,0.02,0.03,7.014010429,0.480151325,0.397744696,"https://doi.org/10.1038/s41558-018-0162-5"
"320","Weston","Weston et al 2023","York","5","Salt marsh",2014,37.2982,-76.55528,0.03,0.04,8.006254196,0.489753187,0.333395943,"https://doi.org/10.1038/s41558-018-0162-5"
"321","Weston","Weston et al 2023","York","5","Salt marsh",2014,37.2982,-76.55528,0.04,0.05,7.95609045,0.49963665,0.376047538,"https://doi.org/10.1038/s41558-018-0162-5"
"322","Weston","Weston et al 2023","York","5","Salt marsh",2014,37.2982,-76.55528,0.09,0.1,7.052233696,0.453336507,0.218043041,"https://doi.org/10.1038/s41558-018-0162-5"
"323","Weston","Weston et al 2023","York","5","Salt marsh",2014,37.2982,-76.55528,0.14,0.15,7.184246063,0.403661072,0.292181084,"https://doi.org/10.1038/s41558-018-0162-5"
"324","Weston","Weston et al 2023","York","5","Salt marsh",2014,37.2982,-76.55528,0.19,0.2,6.085390091,0.338467658,0.45033169,"https://doi.org/10.1038/s41558-018-0162-5"
"325","Weston","Weston et al 2023","York","5","Salt marsh",2014,37.2982,-76.55528,0.24,0.25,3.901403427,0.218648985,0.645253012,"https://doi.org/10.1038/s41558-018-0162-5"
"326","Weston","Weston et al 2023","York","5","Salt marsh",2014,37.2982,-76.55528,0.29,0.3,6.908508778,0.313590676,0.361570591,"https://doi.org/10.1038/s41558-018-0162-5"
"327","Weston","Weston et al 2023","York","5","Salt marsh",2014,37.2982,-76.55528,0.34,0.35,2.447476387,0.121007018,0.80608228,"https://doi.org/10.1038/s41558-018-0162-5"
"328","Weston","Weston et al 2023","York","5","Salt marsh",2014,37.2982,-76.55528,0.39,0.4,1.452347636,0.084962025,1.032843146,"https://doi.org/10.1038/s41558-018-0162-5"
"329","Weston","Weston et al 2023","York","5","Salt marsh",2014,37.2982,-76.55528,0.44,0.45,0.941587389,0.058338359,1.279706149,"https://doi.org/10.1038/s41558-018-0162-5"
"330","Weston","Weston et al 2023","York","5","Salt marsh",2014,37.2982,-76.55528,0.49,0.5,0.958142996,0.057877172,1.309086195,"https://doi.org/10.1038/s41558-018-0162-5"
"331","Weston","Weston et al 2023","York","5","Salt marsh",2014,37.2982,-76.55528,0.54,0.56,1.09660995,0.070176885,1.522812938,"https://doi.org/10.1038/s41558-018-0162-5"
"332","Weston","Weston et al 2023","York","5","Salt marsh",2014,37.2982,-76.55528,0.6,0.62,0.430110306,0.029917005,1.583612465,"https://doi.org/10.1038/s41558-018-0162-5"
"333","Weston","Weston et al 2023","York","5","Salt marsh",2014,37.2982,-76.55528,0.66,0.68,0.373791665,0.026666399,1.786776759,"https://doi.org/10.1038/s41558-018-0162-5"
"334","Weston","Weston et al 2023","York","5","Salt marsh",2014,37.2982,-76.55528,0.72,0.74,0.377358586,0.025838457,1.98458373,"https://doi.org/10.1038/s41558-018-0162-5"
"335","Weston","Weston et al 2023","York","5","Salt marsh",2014,37.2982,-76.55528,0.78,0.8,0.440571755,0.029963939,1.646908017,"https://doi.org/10.1038/s41558-018-0162-5"
"336","Weston","Weston et al 2023","York","5","Salt marsh",2014,37.2982,-76.55528,0.84,0.86,0.427260041,0.030078815,1.491929189,"https://doi.org/10.1038/s41558-018-0162-5"
"337","Weston","Weston et al 2023","York","5","Salt marsh",2014,37.2982,-76.55528,0.9,0.92,0.523552775,0.037609782,1.651906155,"https://doi.org/10.1038/s41558-018-0162-5"
"338","Weston","Weston et al 2023","James","2","Salt marsh",2014,36.96332,-76.49417,0,0.01,3.285697222,0.272119761,0.681355281,"https://doi.org/10.1038/s41558-018-0162-5"
"339","Weston","Weston et al 2023","James","2","Salt marsh",2014,36.96332,-76.49417,0.01,0.02,3.383908272,0.255411536,0.549394678,"https://doi.org/10.1038/s41558-018-0162-5"
"340","Weston","Weston et al 2023","James","2","Salt marsh",2014,36.96332,-76.49417,0.02,0.03,3.65852499,0.241267711,0.584755444,"https://doi.org/10.1038/s41558-018-0162-5"
"341","Weston","Weston et al 2023","James","2","Salt marsh",2014,36.96332,-76.49417,0.03,0.04,2.5235219,0.173471123,0.630508199,"https://doi.org/10.1038/s41558-018-0162-5"
"342","Weston","Weston et al 2023","James","2","Salt marsh",2014,36.96332,-76.49417,0.04,0.05,3.206433058,0.259903222,0.571884476,"https://doi.org/10.1038/s41558-018-0162-5"
"343","Weston","Weston et al 2023","James","2","Salt marsh",2014,36.96332,-76.49417,0.09,0.1,2.396033287,0.188843861,0.853534767,"https://doi.org/10.1038/s41558-018-0162-5"
"344","Weston","Weston et al 2023","James","2","Salt marsh",2014,36.96332,-76.49417,0.14,0.15,2.629292488,0.157944366,0.500241241,"https://doi.org/10.1038/s41558-018-0162-5"
"345","Weston","Weston et al 2023","James","2","Salt marsh",2014,36.96332,-76.49417,0.19,0.2,3.673283339,0.21846728,0.654467608,"https://doi.org/10.1038/s41558-018-0162-5"
"346","Weston","Weston et al 2023","James","2","Salt marsh",2014,36.96332,-76.49417,0.24,0.25,4.650718212,0.31060946,0.410949279,"https://doi.org/10.1038/s41558-018-0162-5"
"347","Weston","Weston et al 2023","James","2","Salt marsh",2014,36.96332,-76.49417,0.29,0.3,6.288691998,0.340321153,0.453861435,"https://doi.org/10.1038/s41558-018-0162-5"
"348","Weston","Weston et al 2023","James","2","Salt marsh",2014,36.96332,-76.49417,0.34,0.35,5.293700695,0.287655652,0.37515871,"https://doi.org/10.1038/s41558-018-0162-5"
"349","Weston","Weston et al 2023","James","2","Salt marsh",2014,36.96332,-76.49417,0.39,0.4,4.751571178,0.288089067,0.472395337,"https://doi.org/10.1038/s41558-018-0162-5"
"350","Weston","Weston et al 2023","James","2","Salt marsh",2014,36.96332,-76.49417,0.44,0.45,7.920798302,0.3703942,0.63559035,"https://doi.org/10.1038/s41558-018-0162-5"
"351","Weston","Weston et al 2023","James","2","Salt marsh",2014,36.96332,-76.49417,0.49,0.5,3.314651728,0.235473827,0.614525113,"https://doi.org/10.1038/s41558-018-0162-5"
"352","Weston","Weston et al 2023","James","2","Salt marsh",2014,36.96332,-76.49417,0.54,0.56,6.087285042,0.309618205,0.503861695,"https://doi.org/10.1038/s41558-018-0162-5"
"353","Weston","Weston et al 2023","James","2","Salt marsh",2014,36.96332,-76.49417,0.6,0.62,6.440582752,0.308421999,0.536566934,"https://doi.org/10.1038/s41558-018-0162-5"
"354","Weston","Weston et al 2023","James","2","Salt marsh",2014,36.96332,-76.49417,0.66,0.68,3.988757372,0.245318413,0.47963929,"https://doi.org/10.1038/s41558-018-0162-5"
"355","Weston","Weston et al 2023","James","2","Salt marsh",2014,36.96332,-76.49417,0.72,0.74,3.729353905,0.233398199,0.657005639,"https://doi.org/10.1038/s41558-018-0162-5"
"356","Weston","Weston et al 2023","James","2","Salt marsh",2014,36.96332,-76.49417,0.78,0.8,2.20468998,0.179783121,0.530723799,"https://doi.org/10.1038/s41558-018-0162-5"
"357","Weston","Weston et al 2023","James","2","Salt marsh",2014,36.96332,-76.49417,0.84,0.86,2.528495789,0.190593079,0.55062808,"https://doi.org/10.1038/s41558-018-0162-5"
"358","Weston","Weston et al 2023","James","2","Salt marsh",2014,36.96332,-76.49417,0.9,0.92,1.839010477,0.172855943,0.642285786,"https://doi.org/10.1038/s41558-018-0162-5"
"359","Weston","Weston et al 2023","James","2","Salt marsh",2014,36.96332,-76.49417,0.96,0.98,2.020110846,0.179866076,0.719352702,"https://doi.org/10.1038/s41558-018-0162-5"
"360","Weston","Weston et al 2023","James","3","Salt marsh",2014,36.9607,-76.49183,0,0.01,4.274421215,0.319895923,0.268000077,"https://doi.org/10.1038/s41558-018-0162-5"
"361","Weston","Weston et al 2023","James","3","Salt marsh",2014,36.9607,-76.49183,0.01,0.02,4.475558281,0.274313122,0.437242776,"https://doi.org/10.1038/s41558-018-0162-5"
"362","Weston","Weston et al 2023","James","3","Salt marsh",2014,36.9607,-76.49183,0.02,0.03,3.375886202,0.241027772,0.501494124,"https://doi.org/10.1038/s41558-018-0162-5"
"363","Weston","Weston et al 2023","James","3","Salt marsh",2014,36.9607,-76.49183,0.03,0.04,3.235838175,0.247434258,0.516385046,"https://doi.org/10.1038/s41558-018-0162-5"
"364","Weston","Weston et al 2023","James","3","Salt marsh",2014,36.9607,-76.49183,0.04,0.05,4.189398289,0.271340966,0.512208769,"https://doi.org/10.1038/s41558-018-0162-5"
"365","Weston","Weston et al 2023","James","3","Salt marsh",2014,36.9607,-76.49183,0.09,0.1,3.290994883,0.217209846,0.414875953,"https://doi.org/10.1038/s41558-018-0162-5"
"366","Weston","Weston et al 2023","James","3","Salt marsh",2014,36.9607,-76.49183,0.14,0.15,4.142059326,0.293713659,0.639871338,"https://doi.org/10.1038/s41558-018-0162-5"
"367","Weston","Weston et al 2023","James","3","Salt marsh",2014,36.9607,-76.49183,0.19,0.2,5.709102154,0.327862591,0.619866607,"https://doi.org/10.1038/s41558-018-0162-5"
"368","Weston","Weston et al 2023","James","3","Salt marsh",2014,36.9607,-76.49183,0.24,0.25,6.514215469,0.305818975,0.627866065,"https://doi.org/10.1038/s41558-018-0162-5"
"369","Weston","Weston et al 2023","James","3","Salt marsh",2014,36.9607,-76.49183,0.29,0.3,3.547942638,0.240539134,0.486505795,"https://doi.org/10.1038/s41558-018-0162-5"
"370","Weston","Weston et al 2023","James","3","Salt marsh",2014,36.9607,-76.49183,0.34,0.35,3.530614614,0.22447364,0.691131177,"https://doi.org/10.1038/s41558-018-0162-5"
"371","Weston","Weston et al 2023","James","3","Salt marsh",2014,36.9607,-76.49183,0.39,0.4,3.926506519,0.263910115,0.482987008,"https://doi.org/10.1038/s41558-018-0162-5"
"372","Weston","Weston et al 2023","James","3","Salt marsh",2014,36.9607,-76.49183,0.44,0.45,5.253261566,0.307965785,0.66138586,"https://doi.org/10.1038/s41558-018-0162-5"
"373","Weston","Weston et al 2023","James","3","Salt marsh",2014,36.9607,-76.49183,0.49,0.5,5.189499855,0.310175091,0.581853967,"https://doi.org/10.1038/s41558-018-0162-5"
"374","Weston","Weston et al 2023","James","3","Salt marsh",2014,36.9607,-76.49183,0.54,0.56,4.420639515,0.288848966,0.603112798,"https://doi.org/10.1038/s41558-018-0162-5"
"375","Weston","Weston et al 2023","James","3","Salt marsh",2014,36.9607,-76.49183,0.6,0.62,4.135644436,0.275878161,0.660448328,"https://doi.org/10.1038/s41558-018-0162-5"
"376","Weston","Weston et al 2023","James","3","Salt marsh",2014,36.9607,-76.49183,0.66,0.68,4.87128067,0.312506139,0.633162509,"https://doi.org/10.1038/s41558-018-0162-5"
"377","Weston","Weston et al 2023","James","3","Salt marsh",2014,36.9607,-76.49183,0.72,0.74,2.681026459,0.216091096,0.61700531,"https://doi.org/10.1038/s41558-018-0162-5"
"378","Weston","Weston et al 2023","James","3","Salt marsh",2014,36.9607,-76.49183,0.78,0.8,3.657770872,0.251776874,0.720566014,"https://doi.org/10.1038/s41558-018-0162-5"
"379","Weston","Weston et al 2023","James","3","Salt marsh",2014,36.9607,-76.49183,0.84,0.86,2.181579113,0.188338757,0.81350339,"https://doi.org/10.1038/s41558-018-0162-5"
"380","Weston","Weston et al 2023","James","3","Salt marsh",2014,36.9607,-76.49183,0.9,0.92,2.234270573,0.199388906,0.610667841,"https://doi.org/10.1038/s41558-018-0162-5"
"381","Weston","Weston et al 2023","James","3","Salt marsh",2014,36.9607,-76.49183,0.96,0.98,2.018553972,0.186208412,0.627172048,"https://doi.org/10.1038/s41558-018-0162-5"
"382","Weston","Weston et al 2023","James","4","Salt marsh",2014,36.95842,-76.49064,0,0.01,5.235598087,0.315498143,0.458063281,"https://doi.org/10.1038/s41558-018-0162-5"
"383","Weston","Weston et al 2023","James","4","Salt marsh",2014,36.95842,-76.49064,0.01,0.02,5.21045351,0.331848949,0.628243512,"https://doi.org/10.1038/s41558-018-0162-5"
"384","Weston","Weston et al 2023","James","4","Salt marsh",2014,36.95842,-76.49064,0.02,0.03,5.70004034,0.352815032,0.426321143,"https://doi.org/10.1038/s41558-018-0162-5"
"385","Weston","Weston et al 2023","James","4","Salt marsh",2014,36.95842,-76.49064,0.03,0.04,5.183241367,0.350456864,0.366952265,"https://doi.org/10.1038/s41558-018-0162-5"
"386","Weston","Weston et al 2023","James","4","Salt marsh",2014,36.95842,-76.49064,0.04,0.05,5.818745613,0.339412957,0.402286245,"https://doi.org/10.1038/s41558-018-0162-5"
"387","Weston","Weston et al 2023","James","4","Salt marsh",2014,36.95842,-76.49064,0.09,0.1,4.504518032,0.282175332,0.360133854,"https://doi.org/10.1038/s41558-018-0162-5"
"388","Weston","Weston et al 2023","James","4","Salt marsh",2014,36.95842,-76.49064,0.14,0.15,8.621563911,0.438441187,0.362374189,"https://doi.org/10.1038/s41558-018-0162-5"
"389","Weston","Weston et al 2023","James","4","Salt marsh",2014,36.95842,-76.49064,0.19,0.2,7.358503819,0.436880499,0.397062855,"https://doi.org/10.1038/s41558-018-0162-5"
"390","Weston","Weston et al 2023","James","4","Salt marsh",2014,36.95842,-76.49064,0.24,0.25,9.089489937,0.53031826,0.363177788,"https://doi.org/10.1038/s41558-018-0162-5"
"391","Weston","Weston et al 2023","James","4","Salt marsh",2014,36.95842,-76.49064,0.29,0.3,5.559904099,0.359287858,0.423520724,"https://doi.org/10.1038/s41558-018-0162-5"
"392","Weston","Weston et al 2023","James","4","Salt marsh",2014,36.95842,-76.49064,0.34,0.35,4.554236412,0.275482804,0.548918607,"https://doi.org/10.1038/s41558-018-0162-5"
"393","Weston","Weston et al 2023","James","4","Salt marsh",2014,36.95842,-76.49064,0.39,0.4,4.314357281,0.281077385,0.547128774,"https://doi.org/10.1038/s41558-018-0162-5"
"394","Weston","Weston et al 2023","James","4","Salt marsh",2014,36.95842,-76.49064,0.44,0.45,3.108654499,0.208137631,0.537485593,"https://doi.org/10.1038/s41558-018-0162-5"
"395","Weston","Weston et al 2023","James","4","Salt marsh",2014,36.95842,-76.49064,0.49,0.5,3.71471858,0.247443303,0.53229873,"https://doi.org/10.1038/s41558-018-0162-5"
"396","Weston","Weston et al 2023","James","4","Salt marsh",2014,36.95842,-76.49064,0.54,0.56,3.54299593,0.23135452,0.600062776,"https://doi.org/10.1038/s41558-018-0162-5"
"397","Weston","Weston et al 2023","James","4","Salt marsh",2014,36.95842,-76.49064,0.6,0.62,4.097765446,0.261634231,0.496964751,"https://doi.org/10.1038/s41558-018-0162-5"
"398","Weston","Weston et al 2023","James","4","Salt marsh",2014,36.95842,-76.49064,0.66,0.68,4.042138577,0.233585864,0.525139399,"https://doi.org/10.1038/s41558-018-0162-5"
"399","Weston","Weston et al 2023","James","4","Salt marsh",2014,36.95842,-76.49064,0.72,0.74,3.679002523,0.222456783,0.561532667,"https://doi.org/10.1038/s41558-018-0162-5"
"400","Weston","Weston et al 2023","James","4","Salt marsh",2014,36.95842,-76.49064,0.78,0.8,2.89614892,0.206385449,0.483388807,"https://doi.org/10.1038/s41558-018-0162-5"
"401","Weston","Weston et al 2023","James","4","Salt marsh",2014,36.95842,-76.49064,0.84,0.86,4.508783817,0.282876134,0.547214004,"https://doi.org/10.1038/s41558-018-0162-5"
"402","Weston","Weston et al 2023","James","4","Salt marsh",2014,36.95842,-76.49064,0.9,0.92,3.397093534,0.226537496,0.711440301,"https://doi.org/10.1038/s41558-018-0162-5"
"403","Weston","Weston et al 2023","James","4","Salt marsh",2014,36.95842,-76.49064,0.96,0.98,4.689361572,0.268693179,0.651657448,"https://doi.org/10.1038/s41558-018-0162-5"
"404","Weston","Weston et al 2023","James","4","Salt marsh",2014,36.95842,-76.49064,1.02,1.04,2.826376915,0.195455149,0.738738297,"https://doi.org/10.1038/s41558-018-0162-5"
"405","Weston","Weston et al 2023","James","4","Salt marsh",2014,36.95842,-76.49064,1.08,1.1,3.602867365,0.234970227,0.679284188,"https://doi.org/10.1038/s41558-018-0162-5"
"406","Weston","Weston et al 2023","James","4","Salt marsh",2014,36.95842,-76.49064,1.14,1.16,4.495910645,0.25664711,0.737546292,"https://doi.org/10.1038/s41558-018-0162-5"
"407","Weston","Weston et al 2023","North Carolina","2","Salt marsh",2014,33.9521,-77.9757,0,0.01,7.32,0.513,0.235237042,"https://doi.org/10.1038/s41558-018-0162-5"
"408","Weston","Weston et al 2023","North Carolina","2","Salt marsh",2014,33.9521,-77.9757,0.01,0.02,6.907,0.446,0.195364722,"https://doi.org/10.1038/s41558-018-0162-5"
"409","Weston","Weston et al 2023","North Carolina","2","Salt marsh",2014,33.9521,-77.9757,0.02,0.03,8.112,0.575,0.178854296,"https://doi.org/10.1038/s41558-018-0162-5"
"410","Weston","Weston et al 2023","North Carolina","2","Salt marsh",2014,33.9521,-77.9757,0.03,0.04,10.586,0.782,0.149383755,"https://doi.org/10.1038/s41558-018-0162-5"
"411","Weston","Weston et al 2023","North Carolina","2","Salt marsh",2014,33.9521,-77.9757,0.04,0.05,11.806,0.825,0.32156472,"https://doi.org/10.1038/s41558-018-0162-5"
"412","Weston","Weston et al 2023","North Carolina","2","Salt marsh",2014,33.9521,-77.9757,0.05,0.06,13.309,0.9,0.224283264,"https://doi.org/10.1038/s41558-018-0162-5"
"413","Weston","Weston et al 2023","North Carolina","2","Salt marsh",2014,33.9521,-77.9757,0.06,0.07,13.083,0.914,0.254945259,"https://doi.org/10.1038/s41558-018-0162-5"
"414","Weston","Weston et al 2023","North Carolina","2","Salt marsh",2014,33.9521,-77.9757,0.07,0.08,14.221,0.829,0.271393731,"https://doi.org/10.1038/s41558-018-0162-5"
"415","Weston","Weston et al 2023","North Carolina","2","Salt marsh",2014,33.9521,-77.9757,0.08,0.09,13.79,0.822,0.224460478,"https://doi.org/10.1038/s41558-018-0162-5"
"416","Weston","Weston et al 2023","North Carolina","2","Salt marsh",2014,33.9521,-77.9757,0.09,0.1,16.45,0.932,0.309761287,"https://doi.org/10.1038/s41558-018-0162-5"
"417","Weston","Weston et al 2023","North Carolina","2","Salt marsh",2014,33.9521,-77.9757,0.1,0.11,17.472,0.969,0.208470509,"https://doi.org/10.1038/s41558-018-0162-5"
"418","Weston","Weston et al 2023","North Carolina","2","Salt marsh",2014,33.9521,-77.9757,0.12,0.13,12.405,0.732,0.298722663,"https://doi.org/10.1038/s41558-018-0162-5"
"419","Weston","Weston et al 2023","North Carolina","2","Salt marsh",2014,33.9521,-77.9757,0.14,0.15,9.117,0.632,0.274190279,"https://doi.org/10.1038/s41558-018-0162-5"
"420","Weston","Weston et al 2023","North Carolina","2","Salt marsh",2014,33.9521,-77.9757,0.16,0.17,7.225,0.418,0.242048616,"https://doi.org/10.1038/s41558-018-0162-5"
"421","Weston","Weston et al 2023","North Carolina","2","Salt marsh",2014,33.9521,-77.9757,0.18,0.19,6.21,0.476,0.242048616,"https://doi.org/10.1038/s41558-018-0162-5"
"422","Weston","Weston et al 2023","North Carolina","2","Salt marsh",2014,33.9521,-77.9757,0.2,0.21,7.898,0.44,0.242048616,"https://doi.org/10.1038/s41558-018-0162-5"
"423","Weston","Weston et al 2023","North Carolina","2","Salt marsh",2014,33.9521,-77.9757,0.22,0.23,7.039,0.446,0.242048616,"https://doi.org/10.1038/s41558-018-0162-5"
"424","Weston","Weston et al 2023","North Carolina","2","Salt marsh",2014,33.9521,-77.9757,0.28,0.29,5.027,0.378,0.242048616,"https://doi.org/10.1038/s41558-018-0162-5"
"425","Weston","Weston et al 2023","North Carolina","2","Salt marsh",2014,33.9521,-77.9757,0.3,0.31,6.146,0.387,0.242048616,"https://doi.org/10.1038/s41558-018-0162-5"
"426","Weston","Weston et al 2023","North Carolina","2","Salt marsh",2014,33.9521,-77.9757,0.4,0.41,5.044,0.293,0.242048616,"https://doi.org/10.1038/s41558-018-0162-5"
"427","Weston","Weston et al 2023","North Carolina","2","Salt marsh",2014,33.9521,-77.9757,0.5,0.52,5.362,0.344,0.242048616,"https://doi.org/10.1038/s41558-018-0162-5"
"428","Weston","Weston et al 2023","North Carolina","2","Salt marsh",2014,33.9521,-77.9757,0.6,0.62,5.136,0.316,0.242048616,"https://doi.org/10.1038/s41558-018-0162-5"
"429","Weston","Weston et al 2023","North Carolina","2","Salt marsh",2014,33.9521,-77.9757,0.7,0.72,5.117,0.45,0.242048616,"https://doi.org/10.1038/s41558-018-0162-5"
"430","Weston","Weston et al 2023","North Carolina","2","Salt marsh",2014,33.9521,-77.9757,0.8,0.82,4.726,1.038,0.242048616,"https://doi.org/10.1038/s41558-018-0162-5"
"431","Weston","Weston et al 2023","North Carolina","4","Salt marsh",2014,33.9205,-77.9731,0,0.01,6.449,0.505,0.235237042,"https://doi.org/10.1038/s41558-018-0162-5"
"432","Weston","Weston et al 2023","North Carolina","4","Salt marsh",2014,33.9205,-77.9731,0.01,0.02,6.167,0.511,0.195364722,"https://doi.org/10.1038/s41558-018-0162-5"
"433","Weston","Weston et al 2023","North Carolina","4","Salt marsh",2014,33.9205,-77.9731,0.02,0.03,6.234,0.524,0.178854296,"https://doi.org/10.1038/s41558-018-0162-5"
"434","Weston","Weston et al 2023","North Carolina","4","Salt marsh",2014,33.9205,-77.9731,0.03,0.04,6.125,0.495,0.149383755,"https://doi.org/10.1038/s41558-018-0162-5"
"435","Weston","Weston et al 2023","North Carolina","4","Salt marsh",2014,33.9205,-77.9731,0.04,0.05,6.926,0.481,0.32156472,"https://doi.org/10.1038/s41558-018-0162-5"
"436","Weston","Weston et al 2023","North Carolina","4","Salt marsh",2014,33.9205,-77.9731,0.05,0.06,5.282,0.345,0.224283264,"https://doi.org/10.1038/s41558-018-0162-5"
